Trace
Swept SA
A.12.13,N9010A
513 B25 DP2 RTL ,01
Segment,0
Number of Points,1001
Sweep Time,0.044
Start Frequency,6000000
Stop Frequency,14000000
Average Count,0
Average Type,LogPower(Video)
RBW,9100
RBW Filter,Gaussian
RBW Filter BW,3dB
VBW,9100
Sweep Type,Swept
X Axis Scale,Lin
PreAmp State,Off
PreAmp Band,Low
Trigger Source,Periodic
Trigger Level,1
Trigger Slope,Positive
Trigger Delay,0
Phase Noise Optimization,Narrow
Swept If Gain,Low
FFT If Gain,Autorange
RF Coupling,AC
FFT Width,411900
Ext Ref,10000000
Input,RF
RF Calibrator,Off
Attenuation,10
Ref Level Offset,0
External Gain,0
Trace Type,Average
Detector,Sample
Trace Math,Off
Trace Math Oper1,Trace5
Trace Math Oper2,Trace6
Trace Math Offset,0
Trace Name,Trace1
X Axis Units,Hz
Y Axis Units,dBm
DATA
6000000,-70.6900366365107
6008000,-71.0721065835842
6016000,-69.5669134785992
6024000,-68.8736519564416
6032000,-69.4795400459013
6040000,-69.3375562023113
6048000,-70.3122439603166
6056000,-69.9569250773454
6064000,-68.9952136296921
6072000,-71.0296855969546
6080000,-71.3423763778793
6088000,-69.716619882647
6096000,-69.7737912672745
6104000,-69.6240870945761
6112000,-70.3739786659214
6120000,-69.421918881797
6128000,-69.4905445618232
6136000,-68.981323723455
6144000,-69.0743980076581
6152000,-70.258251896607
6160000,-70.4445877010924
6168000,-70.2796656698785
6176000,-70.1619663373772
6184000,-70.8212096384918
6192000,-70.8370484668851
6200000,-69.7505750041426
6208000,-70.3259966819527
6216000,-70.9064779086978
6224000,-71.3885059542152
6232000,-70.2905576907483
6240000,-70.7484858355124
6248000,-70.6110973832958
6256000,-71.9099153105979
6264000,-71.3536073413236
6272000,-71.7367080821381
6280000,-71.0169820547785
6288000,-70.0023063321775
6296000,-69.7688553534082
6304000,-69.9964015037447
6312000,-70.4403620250009
6320000,-70.4384340984255
6328000,-70.4722634404461
6336000,-71.0571562498633
6344000,-72.4055633282315
6352000,-70.9064230327052
6360000,-71.4776761450699
6368000,-70.7174774172302
6376000,-70.7604208066551
6384000,-71.0479606001939
6392000,-69.9675207116892
6400000,-69.2918505706771
6408000,-69.4781637190332
6416000,-71.390623129242
6424000,-71.3117229321843
6432000,-70.941887448732
6440000,-70.1283400492495
6448000,-70.7414956866794
6456000,-70.3922881953659
6464000,-70.2228156681489
6472000,-70.6923881765663
6480000,-70.7164212512942
6488000,-69.6454275168171
6496000,-70.4475751157283
6504000,-70.366551952513
6512000,-70.307222229361
6520000,-69.2540499126423
6528000,-70.3255811915661
6536000,-70.9128291064431
6544000,-71.0848875398637
6552000,-69.6865723796838
6560000,-69.0428479096754
6568000,-69.9895228670656
6576000,-70.9508325348609
6584000,-71.1948507117232
6592000,-71.6376807356383
6600000,-70.8979675334836
6608000,-71.6065657386851
6616000,-72.0099919748054
6624000,-70.928531872627
6632000,-70.934363339649
6640000,-70.8087083000739
6648000,-70.3509312832525
6656000,-70.6737258893327
6664000,-71.0895677849101
6672000,-70.2532371750302
6680000,-71.8962227503969
6688000,-71.8838900690546
6696000,-72.0918310061476
6704000,-70.614428672613
6712000,-70.9002344450079
6720000,-69.9127299279114
6728000,-70.2246372159077
6736000,-70.9364351050247
6744000,-70.7570716841786
6752000,-71.5368456945975
6760000,-71.543686371788
6768000,-70.8720607970896
6776000,-71.2168219795889
6784000,-70.9303211062682
6792000,-70.0858691376924
6800000,-70.4036479439985
6808000,-70.3014087582505
6816000,-70.5575920897971
6824000,-71.8544183153776
6832000,-72.0763571520531
6840000,-71.2662852506381
6848000,-69.912423042363
6856000,-68.8804637925829
6864000,-69.0910342812714
6872000,-68.6430561169068
6880000,-69.7873074110228
6888000,-70.0856249570519
6896000,-71.1001274707055
6904000,-70.7314784090627
6912000,-69.8338451206159
6920000,-69.7477980142823
6928000,-71.142718665661
6936000,-71.9903446395033
6944000,-71.3895092000836
6952000,-71.2575706336664
6960000,-70.8953930551728
6968000,-71.1240099071836
6976000,-70.6161484532139
6984000,-70.8233913388163
6992000,-71.5447906505313
7000000,-71.1211014471957
7008000,-70.3711275712647
7016000,-70.1568032919445
7024000,-69.6963229786958
7032000,-69.7399768031367
7040000,-70.2136598052363
7048000,-71.5729043217851
7056000,-69.31334104722
7064000,-70.4708412500441
7072000,-70.9035101907669
7080000,-71.4404501095577
7088000,-72.367377730977
7096000,-70.623330478436
7104000,-71.05571634281
7112000,-71.1035690599268
7120000,-70.7692682895862
7128000,-70.5221705842438
7136000,-69.7930783028604
7144000,-71.0277674780747
7152000,-70.7466485479663
7160000,-70.3501115016266
7168000,-69.7480186267479
7176000,-68.9567851796077
7184000,-71.5237672825519
7192000,-70.8209172563195
7200000,-71.8120540083263
7208000,-72.2038050425834
7216000,-71.7933741816699
7224000,-71.0534054935046
7232000,-71.8558470388579
7240000,-71.5390425673093
7248000,-70.4234587572606
7256000,-70.1631839689391
7264000,-70.5776946652059
7272000,-71.6360109516208
7280000,-70.4849157302106
7288000,-69.7333784848479
7296000,-71.0411836541872
7304000,-72.4209931905251
7312000,-71.4596877713738
7320000,-68.5140811338856
7328000,-68.8717353735334
7336000,-69.4691375877808
7344000,-71.5915849032003
7352000,-70.4784470695744
7360000,-70.1901454517612
7368000,-71.2739579450125
7376000,-70.909222815306
7384000,-71.3170988341507
7392000,-71.7155450786462
7400000,-70.3025253442953
7408000,-69.4803984976232
7416000,-70.0813648214649
7424000,-70.0070774587699
7432000,-69.7834144509616
7440000,-69.2966466551844
7448000,-71.225947739638
7456000,-70.5414583993728
7464000,-70.2894149335417
7472000,-69.8996010774457
7480000,-69.3417366319957
7488000,-69.5064131874348
7496000,-69.8070586384603
7504000,-69.9087744687029
7512000,-70.1084241876407
7520000,-70.313594714506
7528000,-69.8270093315555
