
, 125.00, 125.20, 125.40, 125.60, 125.80, 126.00, 126.20, 126.40, 126.60, 126.80, 127.00, 127.20, 127.40, 127.60, 127.80, 128.00, 128.20, 128.40, 128.60, 128.80, 129.00, 129.20, 129.40, 129.60, 129.80, 130.00, 130.20, 130.40, 130.60, 130.80, 131.00, 131.20, 131.40, 131.60, 131.80, 132.00, 132.20, 132.40, 132.60, 132.80, 133.00, 133.20, 133.40, 133.60, 133.80, 134.00, 134.20, 134.40, 134.60, 134.80, 135.00, 135.20, 135.40, 135.60, 135.80, 136.00, 136.20, 136.40, 136.60, 136.80, 137.00, 137.20, 137.40, 137.60, 137.80, 138.00, 138.20, 138.40, 138.60, 138.80, 139.00, 139.20, 139.40, 139.60, 139.80, 140.00
, 125.05, 125.25, 125.45, 125.65, 125.85, 126.05, 126.25, 126.45, 126.65, 126.85, 127.05, 127.25, 127.45, 127.65, 127.85, 128.05, 128.25, 128.45, 128.65, 128.85, 129.05, 129.25, 129.45, 129.65, 129.85, 130.05, 130.25, 130.45, 130.65, 130.85, 131.05, 131.25, 131.45, 131.65, 131.85, 132.05, 132.25, 132.45, 132.65, 132.85, 133.05, 133.25, 133.45, 133.65, 133.85, 134.05, 134.25, 134.45, 134.65, 134.85, 135.05, 135.25, 135.45, 135.65, 135.85, 136.05, 136.25, 136.45, 136.65, 136.85, 137.05, 137.25, 137.45, 137.65, 137.85, 138.05, 138.25, 138.45, 138.65, 138.85, 139.05, 139.25, 139.45, 139.65, 139.85, 140.05
, -74.48, -75.67, -71.86, -74.13, -75.11, -70.34, -71.41, -70.64, -71.56, -70.31, -67.86, -69.57, -67.48, -68.41, -65.62, -64.27, -64.22, -61.48, -63.26, -60.65, -59.42, -60.15, -56.20, -57.99, -53.48, -53.68, -53.24, -49.87, -51.66, -47.04, -47.70, -46.28, -44.61, -45.14, -42.00, -42.38, -40.98, -39.95, -41.41, -38.52, -40.06, -37.89, -37.70, -38.56, -36.33, -38.37, -36.53, -37.05, -37.91, -36.44, -39.61, -36.95, -39.65, -40.17, -40.40, -42.80, -41.79, -43.51, -44.18, -45.39, -48.58, -47.90, -50.87, -51.52, -52.49, -55.75, -54.91, -57.65, -58.29, -60.00, -61.24, -61.92, -64.36, -63.95, -65.71, -67.33
