-90.0,-77.18138885
-87.5,-81.63903809
-85.0,-78.28479004
-82.5,-74.77619934
-80.0,-74.62895966
-77.5,-77.3496933
-75.0,-80.56797791
-72.5,-78.02803802
-70.0,-79.41265869
-67.5,-78.98248291
-65.0,-74.76714325
-62.5,-70.28180695
-60.0,-67.08042145
-57.5,-66.26611328
-55.0,-64.72936249
-52.5,-62.40304947
-50.0,-62.70534897
-47.5,-60.87902832
-45.0,-59.0855484
-42.5,-57.16453934
-40.0,-56.8095665
-37.5,-56.57021332
-35.0,-56.34949493
-32.5,-55.29118729
-30.0,-54.66134644
-27.5,-53.80979156
-25.0,-52.58441544
-22.5,-52.55257416
-20.0,-52.99451065
-17.5,-52.78334427
-15.0,-53.38132477
-12.5,-52.51900482
-10.0,-52.43522263
-7.5,-51.84286499
-5.0,-51.68876648
-2.5,-49.73727036
0.0,-51.68191528
2.5,-52.65496826
5.0,-51.14517212
7.5,-52.36737061
10.0,-51.65619278
12.5,-51.71963501
15.0,-52.5836792
17.5,-52.72258377
20.0,-53.18877029
22.5,-53.94625473
25.0,-54.36296082
27.5,-55.13782501
30.0,-55.37914276
32.5,-54.41611481
35.0,-56.79633713
37.5,-57.91931915
40.0,-60.23093414
42.5,-61.76842117
45.0,-64.33311462
47.5,-64.44114685
50.0,-63.17999649
52.5,-62.98547745
55.0,-62.33702469
57.5,-64.23830414
60.0,-65.82086182
62.5,-63.60625839
65.0,-66.80126953
67.5,-65.75595093
70.0,-67.62832642
72.5,-70.5874176
75.0,-81.30329132
77.5,-82.61468506
80.0,-79.92896271
82.5,-77.95050812
85.0,-83.725914
87.5,-83.67560577
90.0,-83.91296387
