-90.0,-77.59062958
-87.5,-80.16387939
-85.0,-75.79615784
-82.5,-71.47840118
-80.0,-72.00144196
-77.5,-71.61830139
-75.0,-72.89467621
-72.5,-71.99364471
-70.0,-74.48190308
-67.5,-72.36013794
-65.0,-73.76192474
-62.5,-68.69721985
-60.0,-68.01470184
-57.5,-65.41743469
-55.0,-63.53257751
-52.5,-63.88582611
-50.0,-62.17171478
-47.5,-60.0715065
-45.0,-59.28047562
-42.5,-58.2905159
-40.0,-59.04579163
-37.5,-57.9762001
-35.0,-57.32971573
-32.5,-55.63959885
-30.0,-55.24494171
-27.5,-55.13764191
-25.0,-54.97154617
-22.5,-56.03082657
-20.0,-54.99899673
-17.5,-54.03205872
-15.0,-53.62760544
-12.5,-54.5256958
-10.0,-52.7532692
-7.5,-53.40001297
-5.0,-55.90884781
-2.5,-55.2285347
0.0,-50.77996445
2.5,-54.56218719
5.0,-54.0925827
7.5,-54.03082657
10.0,-54.2459259
12.5,-55.16262817
15.0,-54.67757034
17.5,-55.57786942
20.0,-56.63397217
22.5,-56.71554947
25.0,-56.93309021
27.5,-56.52766418
30.0,-57.42011642
32.5,-58.60066223
35.0,-56.02888107
37.5,-56.00389099
40.0,-58.48650742
42.5,-62.97500229
45.0,-65.84616089
47.5,-64.66756439
50.0,-62.74055862
52.5,-64.32801819
55.0,-63.80524445
57.5,-67.60413361
60.0,-66.78491211
62.5,-68.34297943
65.0,-68.8968811
67.5,-70.36870575
70.0,-75.94909668
72.5,-76.7410965
75.0,-73.81972504
77.5,-77.33518982
80.0,-80.11251068
82.5,-78.74209595
85.0,-83.72470093
87.5,-83.41021729
90.0,-83.15063477
