freq,120.0,122.5,125.0,127.5,130.0,132.5,135.0,137.5,140.0,142.5,145.0,147.5,150.0
eirp,-16.877362791447567,-7.3754678516545695,3.5274780605071996,10.392886355092337,14.058538928771817,13.758535402888029,13.566602184148337,13.062511860997205,9.999429618344678,3.636689379644693,-4.775237791391227,-9.46583030575136,-26.46807676728922
