freq,120.0,122.5,125.0,127.5,130.0,132.5,135.0,137.5,140.0,142.5,145.0,147.5,150.0
eirp,-25.70758061536013,-18.71935719033511,-7.289191877530591,-1.1583732815247316,4.866638902747546,8.658284684505091,10.400617046354263,7.78222768624498,6.032458716186781,-1.1665474417751085,-8.520859650207548,-15.679358577621834,-33.86844472182685
