Trace
Swept SA
A.12.13,N9010A
513 B25 DP2 RTL ,01
Segment,0
Number of Points,1001
Sweep Time,0.01
Start Frequency,10000000
Stop Frequency,14000000
Average Count,0
Average Type,LogPower(Video)
RBW,10000
RBW Filter,Gaussian
RBW Filter BW,3dB
VBW,10000
Sweep Type,Swept
X Axis Scale,Lin
PreAmp State,Off
PreAmp Band,Low
Trigger Source,Free
Trigger Level,1.2
Trigger Slope,Positive
Trigger Delay,0
Phase Noise Optimization,Narrow
Swept If Gain,Low
FFT If Gain,Autorange
RF Coupling,AC
FFT Width,411900
Ext Ref,10000000
Input,RF
RF Calibrator,Off
Attenuation,30
Ref Level Offset,0
External Gain,0
Trace Type,Average
Detector,Sample
Trace Math,Off
Trace Math Oper1,Trace5
Trace Math Oper2,Trace6
Trace Math Offset,0
Trace Name,Trace1
X Axis Units,Hz
Y Axis Units,dBm
DATA
10000000,-65.4158552185218
10004000,-65.4803305479661
10008000,-65.5000039958914
10012000,-65.4042848637552
10016000,-65.2629771159897
10020000,-65.196586006235
10024000,-65.1294192510103
10028000,-64.9598678781665
10032000,-64.6944942221583
10036000,-64.5491750316008
10040000,-64.611120758741
10044000,-64.9217079646244
10048000,-65.3346295689202
10052000,-65.4990388849515
10056000,-65.3160229564729
10060000,-64.9756916559294
10064000,-64.5775035996424
10068000,-64.2455996448804
10072000,-64.0193161514754
10076000,-63.9963242562489
10080000,-64.1559022588212
10084000,-64.3975283909711
10088000,-64.5156577605143
10092000,-64.5099446660763
10096000,-64.4430985149991
10100000,-64.3422566453479
10104000,-64.2620038166512
10108000,-64.2668896023986
10112000,-64.3439030069425
10116000,-64.4165438967621
10120000,-64.5461876352187
10124000,-64.6935451017255
10128000,-64.505222921655
10132000,-64.0562553646998
10136000,-63.8372552679244
10140000,-64.0293922927025
10144000,-64.3428160931007
10148000,-64.7052556324317
10152000,-64.8708471960105
10156000,-64.8570848074504
10160000,-64.8327275362624
10164000,-64.7788348844661
10168000,-64.8472057833363
10172000,-64.8551510488807
10176000,-64.7507886513986
10180000,-64.6965355784467
10184000,-64.6727420076119
10188000,-64.7362798938297
10192000,-64.6522419944479
10196000,-64.3390314533364
10200000,-63.9584438838608
10204000,-63.5463128585416
10208000,-63.2563562494172
10212000,-63.1897677988221
10216000,-63.2301161131629
10220000,-63.0768861770253
10224000,-62.6969571018951
10228000,-62.0465673685783
10232000,-60.9991921087219
10236000,-59.5979319542961
10240000,-58.0339521932938
10244000,-56.734285856491
10248000,-56.0131561731302
10252000,-56.0285330134571
10256000,-56.8096416008905
10260000,-58.1215317783082
10264000,-59.7189396747522
10268000,-61.3600658789518
10272000,-62.5751083776599
10276000,-63.1128673407749
10280000,-63.0999389382779
10284000,-62.9983354437894
10288000,-63.0105412999847
10292000,-63.1778344707596
10296000,-63.4364517207902
10300000,-63.7292901752669
10304000,-64.0572801052995
10308000,-64.376792411861
10312000,-64.4197071932713
10316000,-64.3107029320111
10320000,-64.3187313270885
10324000,-64.4576256687628
10328000,-64.5448270808681
10332000,-64.5587892699896
10336000,-64.5862669042076
10340000,-64.5907069035627
10344000,-64.3603270216176
10348000,-64.1237450252955
10352000,-63.9099137330278
10356000,-63.749887175765
10360000,-63.6519038070537
10364000,-63.7385934062638
10368000,-64.0500356151785
10372000,-64.2838018148812
10376000,-64.3988897343483
10380000,-64.2991570369271
10384000,-64.1254345993003
10388000,-63.9940185380106
10392000,-63.9707006089555
10396000,-64.1397405356538
10400000,-64.3810519873319
10404000,-64.5522354463918
10408000,-64.5851748933023
10412000,-64.6156501269394
10416000,-64.6765253085803
10420000,-64.5264188254938
10424000,-64.1662779433272
10428000,-63.8264005855128
10432000,-63.5621588808171
10436000,-63.4111104992393
10440000,-63.4706618464433
10444000,-63.6659463485207
10448000,-64.0115420733974
10452000,-64.4349912078023
10456000,-64.5609625376268
10460000,-64.3011658933455
10464000,-63.8859536855083
10468000,-63.5720173060188
10472000,-63.4179836853051
10476000,-63.4510940228504
10480000,-63.593190550847
10484000,-63.7840017166482
10488000,-63.9588197983874
10492000,-63.992518791791
10496000,-63.9198458268495
10500000,-63.9349209518394
10504000,-64.0791307731732
10508000,-64.1135573788316
10512000,-64.0518992208882
10516000,-63.7969335227676
10520000,-63.4430249097506
10524000,-63.1428799088872
10528000,-62.9188109536704
10532000,-62.8297056320082
10536000,-62.9147262155619
10540000,-63.1983309094099
10544000,-63.4938894466606
10548000,-63.5963440589641
10552000,-63.5330735385443
10556000,-63.4403530567144
10560000,-63.3035321377354
10564000,-63.2566134504617
10568000,-63.2680267567062
10572000,-63.3166994686616
10576000,-63.3349111524383
10580000,-63.3189786179258
10584000,-63.2670290651697
10588000,-63.1364474504695
10592000,-63.0769102065165
10596000,-63.0345610114064
10600000,-63.050164392424
10604000,-63.2831717903591
10608000,-63.6015402193852
10612000,-63.8457160610476
10616000,-63.9450608670132
10620000,-64.0309290477734
10624000,-63.8742865065045
10628000,-63.5235199863814
10632000,-63.1644845137377
10636000,-62.8807118691378
10640000,-62.6805672162126
10644000,-62.5796633862429
10648000,-62.6053284533287
10652000,-62.8163165965049
10656000,-63.0163776234935
10660000,-63.1357566147488
10664000,-63.1710322862378
10668000,-63.0605646926579
10672000,-62.9567579017937
10676000,-62.8669076270997
10680000,-62.7242952820865
10684000,-62.5078195991107
10688000,-62.3685821371107
10692000,-62.5222591332386
10696000,-62.8209427399549
10700000,-63.1278221653432
10704000,-63.3120670589689
10708000,-63.4947602418454
10712000,-63.5071786468439
10716000,-63.4700323451571
10720000,-63.2913312106059
10724000,-63.0380906842206
10728000,-62.9450893455216
10732000,-63.0137434765854
10736000,-63.1686305379006
10740000,-63.2412063991754
10744000,-63.0343587025873
10748000,-62.6722815256574
10752000,-62.3230512721433
10756000,-62.174690567112
10760000,-62.2884850678456
10764000,-62.5730383252734
