Trace
Swept SA
A.12.13,N9010A
513 B25 DP2 RTL ,01
Segment,0
Number of Points,1001
Sweep Time,0.01
Start Frequency,10000000
Stop Frequency,14000000
Average Count,0
Average Type,LogPower(Video)
RBW,10000
RBW Filter,Gaussian
RBW Filter BW,3dB
VBW,10000
Sweep Type,Swept
X Axis Scale,Lin
PreAmp State,Off
PreAmp Band,Low
Trigger Source,Free
Trigger Level,1.2
Trigger Slope,Positive
Trigger Delay,0
Phase Noise Optimization,Narrow
Swept If Gain,Low
FFT If Gain,Autorange
RF Coupling,AC
FFT Width,411900
Ext Ref,10000000
Input,RF
RF Calibrator,Off
Attenuation,30
Ref Level Offset,0
External Gain,0
Trace Type,Average
Detector,Sample
Trace Math,Off
Trace Math Oper1,Trace5
Trace Math Oper2,Trace6
Trace Math Offset,0
Trace Name,Trace1
X Axis Units,Hz
Y Axis Units,dBm
DATA
10000000,-66.6339481453311
10004000,-66.6674928500921
10008000,-66.5954679763688
10012000,-66.5938466375257
10016000,-66.6223413099189
10020000,-66.6937613179499
10024000,-66.8099611794156
10028000,-66.8643396169632
10032000,-66.8501232191841
10036000,-66.8416388444285
10040000,-66.8633718055483
10044000,-66.8925778654555
10048000,-66.8345932017273
10052000,-66.5813475803103
10056000,-66.3455865144245
10060000,-66.1751786454732
10064000,-66.141160856038
10068000,-66.1598859910608
10072000,-66.1193226671193
10076000,-66.1499912622181
10080000,-66.249927237283
10084000,-66.2575080766221
10088000,-66.268671381003
10092000,-66.3554601047238
10096000,-66.4037268276219
10100000,-66.4830589638566
10104000,-66.6036512075041
10108000,-66.7102187719724
10112000,-66.7890396384579
10116000,-66.8226209890139
10120000,-66.760572866858
10124000,-66.498659509044
10128000,-66.1920341859006
10132000,-65.9460860104943
10136000,-65.8023989589782
10140000,-65.7150817852026
10144000,-65.7950693602411
10148000,-65.9691477254037
10152000,-66.1377124811189
10156000,-66.1799937540041
10160000,-66.1141685139445
10164000,-66.1007783112241
10168000,-66.0919940776581
10172000,-66.0275768457863
10176000,-65.9588031952975
10180000,-66.0072206839982
10184000,-66.2465819846283
10188000,-66.5510210821005
10192000,-66.5168308379004
10196000,-66.2757748099627
10200000,-65.9713706195909
10204000,-65.8208322516829
10208000,-65.7492181055062
10212000,-65.6801480610839
10216000,-65.4448893736382
10220000,-65.1164594442289
10224000,-64.6667032801851
10228000,-63.9657271681611
10232000,-62.9535448409715
10236000,-61.610404607603
10240000,-60.2310698323333
10244000,-59.1418682906975
10248000,-58.6064681482701
10252000,-58.789780362382
10256000,-59.6565890524257
10260000,-61.0069024311284
10264000,-62.46359553384
10268000,-63.5215546307168
10272000,-64.2103757555705
10276000,-64.7990736571271
10280000,-65.2183673533942
10284000,-65.5562002509464
10288000,-65.8788849762975
10292000,-66.1179261438388
10296000,-66.2091535304734
10300000,-66.175473063823
10304000,-65.9902929519131
10308000,-65.7223207295834
10312000,-65.5510707696124
10316000,-65.586647607483
10320000,-65.7635137264312
10324000,-65.9196578369534
10328000,-66.0520311476619
10332000,-66.250171868046
10336000,-66.5045613403865
10340000,-66.6381871945011
10344000,-66.6886450292351
10348000,-66.5869004809536
10352000,-66.4613140980548
10356000,-66.3515986729907
10360000,-66.2820391394275
10364000,-66.2909699338513
10368000,-66.3854404934282
10372000,-66.4806137732524
10376000,-66.3715301220611
10380000,-66.1415903167313
10384000,-65.9500849596635
10388000,-65.9231198833758
10392000,-66.0507720126501
10396000,-66.3452339095091
10400000,-66.414318244185
10404000,-66.294428054694
10408000,-66.1315625529053
10412000,-65.8797132428148
10416000,-65.5055870861959
10420000,-65.1398535434368
10424000,-64.9245047593834
10428000,-64.9082047914056
10432000,-65.0193872823629
10436000,-65.2196950491745
10440000,-65.4743960417756
10444000,-65.8006612979887
10448000,-66.1177476475613
10452000,-66.3184892189695
10456000,-66.2617420158104
10460000,-66.0175161071639
10464000,-65.7773016639622
10468000,-65.4484347111144
10472000,-65.2516555321497
10476000,-65.2432047840902
10480000,-65.3528827149038
10484000,-65.4370947035274
10488000,-65.4174033327444
10492000,-65.3613624112112
10496000,-65.4189766565729
10500000,-65.5035369950136
10504000,-65.6834608406346
10508000,-65.901626541293
10512000,-66.1367937009621
10516000,-66.1994462014736
10520000,-66.1278608793434
10524000,-66.0215591511959
10528000,-65.8029431045142
10532000,-65.5112091378382
10536000,-65.3283128801261
10540000,-65.3555324026119
10544000,-65.5598068696268
10548000,-65.8153227404445
10552000,-65.922352562738
10556000,-65.9227045860135
10560000,-65.8816711011681
10564000,-65.861501198667
10568000,-65.7632614844885
10572000,-65.5572925773798
10576000,-65.3813232510512
10580000,-65.2696999698152
10584000,-65.2305729560075
10588000,-65.2683685389415
10592000,-65.2437210126199
10596000,-65.242704733215
10600000,-65.2536118337745
10604000,-65.3139891342235
10608000,-65.4134932719774
10612000,-65.3728998013542
10616000,-65.2756589561846
10620000,-65.3113313742676
10624000,-65.3026017579468
10628000,-65.2095014855973
10632000,-65.1121829152732
10636000,-65.1021885012664
10640000,-65.2172426736654
10644000,-65.3308182839514
10648000,-65.2204741552859
10652000,-64.9323241854904
10656000,-64.6244244523057
10660000,-64.4504844726413
10664000,-64.4375189150189
10668000,-64.629201582632
10672000,-64.9737588430541
10676000,-65.2196110942552
10680000,-65.2089801801957
10684000,-65.1277316606645
10688000,-65.0564419086572
10692000,-65.0815728594633
10696000,-65.0856912670383
10700000,-65.0463928680736
10704000,-65.0833426612632
10708000,-65.241561191599
10712000,-65.4405496418354
10716000,-65.4759978032919
10720000,-65.4251967387687
10724000,-65.2588725069831
10728000,-65.0677657837016
10732000,-64.9114368293814
10736000,-64.8322610259706
10740000,-64.739091610018
10744000,-64.6901531954317
10748000,-64.795912857978
10752000,-65.050247676515
10756000,-65.3219090423043
10760000,-65.4260855642169
10764000,-65.4311940510415
10768000,-65.3431823074924
