Trace
Swept SA
A.14.04,N9030A
940000000,-74.1528825505771
960000000,-73.4818109951042
980000000,-73.6311475354245
1000000000,-73.2778533863347
1020000000,-73.7439863969916
1040000000,-73.7149982946514
1060000000,-73.7119577297692
1080000000,-73.7302917502481
1100000000,-74.3214936343215
1120000000,-74.1736245329138
1140000000,-73.9063075818058
1160000000,-73.5272590370173
1180000000,-73.5866268106154
1200000000,-73.4350267589193
1220000000,-73.5553540602411
1240000000,-73.3457482612167
1260000000,-72.8520069391361
1280000000,-73.5551501776691
1300000000,-73.0027686935492
1320000000,-73.6572271823291
1340000000,-72.8988417610467
1360000000,-73.5566538474488
1380000000,-73.7970214471619
1400000000,-73.925408703492
1420000000,-74.0001193349196
1440000000,-74.2030564532871
1460000000,-73.6471880700789
1480000000,-74.0760797972898
1500000000,-73.7715582759011
1520000000,-74.2365385411263
1540000000,-73.713723517043
1560000000,-74.0046514485069
1580000000,-73.7691475322289
1600000000,-74.248721944589
1620000000,-73.9172151200133
1640000000,-74.219940739646
1660000000,-73.5060326720989
1680000000,-73.9883335785547
1700000000,-73.1215901675146
1720000000,-73.6815744682912
1740000000,-72.9413801049404
1760000000,-73.8363572614004
1780000000,-73.4068307622797
1800000000,-73.8193706008534
1820000000,-73.561574182571
1840000000,-73.8756086513424
1860000000,-74.2434540410934
1880000000,-74.1112361962036
1900000000,-74.1394961418023
1920000000,-73.9606177011018
1940000000,-74.0916707356839
1960000000,-73.6006970609963
1980000000,-74.1258649595883
2000000000,-73.680010817311
2020000000,-74.2854731942993
2040000000,-74.3215723991701
2060000000,-74.4847203305709
2080000000,-73.9334834297282
2100000000,-74.5281115562828
2120000000,-74.3504486885204
2140000000,-74.2695119781801
2160000000,-74.3641269962422
2180000000,-73.8958920365713
2200000000,-74.7528755242878
2220000000,-74.0414909132977
2240000000,-74.4503405489994
2260000000,-74.4627451691983
2280000000,-74.8424737867885
2300000000,-74.9147404963885
2320000000,-75.2989751828043
2340000000,-76.7801663777747
2360000000,-75.6292306780577
2380000000,-77.0837878444589
2400000000,-75.9009533751784
2420000000,-75.9808383034597
2440000000,-77.2080809853287
2460000000,-76.5282287792302
2480000000,-76.7387041198345
2500000000,-76.8113317489459
2520000000,-76.1645708676597
2540000000,-76.1321406330841
2560000000,-75.8579104076539
2580000000,-76.8593702330427
2600000000,-76.4268202851877
2620000000,-76.8154954872143
2640000000,-77.2459047648883
2660000000,-76.741572103527
2680000000,-77.2939140264812
2700000000,-76.0560218281626
2720000000,-75.3576810276562
2740000000,-74.339592133523
2760000000,-73.3700021745308
2780000000,-74.7014560246713
2800000000,-73.9122985803403
2820000000,-76.4165333893439
2840000000,-75.938090381252
2860000000,-76.761676823965
2880000000,-76.5118723069377
2900000000,-76.5655633220387
2920000000,-77.0584602153139
2940000000,-76.6501877597885
2960000000,-77.1417626493766
2980000000,-77.2634196563752
3000000000,-77.2882296332991
3020000000,-76.9529152804756
3040000000,-75.4230453207633
3060000000,-77.8328932741651
3080000000,-76.3292877863132
3100000000,-77.952303926908
3120000000,-76.7353600792018
3140000000,-78.3125270242486
3160000000,-77.6994363478101
3180000000,-78.8477455922606
3200000000,-77.259180462848
3220000000,-78.0245933089398
3240000000,-78.0467591592713
3260000000,-78.0258639998847
3280000000,-77.1324126045703
3300000000,-77.7789915866642
3320000000,-76.5382561785619
3340000000,-77.7623765767228
3360000000,-78.0019240163242
3380000000,-78.2465849904531
3400000000,-78.2409239013916
3420000000,-77.0476454302823
3440000000,-77.3139187717645
3460000000,-76.8720152017601
3480000000,-76.4451968909929
3500000000,-76.0544904337619
3520000000,-75.1890390993324
3540000000,-75.4746054264394
3560000000,-74.5488473122603
3580000000,-74.3978815279286
3600000000,-74.0039388839306
3620000000,-74.7882302272574
3640000000,-74.5239178646033
3660000000,-74.3743006131267
3680000000,-75.0911461284658
3700000000,-74.3486760650287
3720000000,-74.7028679588356
3740000000,-74.853028283687
3760000000,-74.629694972964
3780000000,-74.6597111184919
3800000000,-74.0250455107445
3820000000,-74.8492892385293
3840000000,-75.2737168324647
3860000000,-74.9968409928266
3880000000,-74.6131578652518
3900000000,-73.9899837924329
3920000000,-74.7556174995936
3940000000,-74.8799312338605
3960000000,-74.9375518955782
3980000000,-74.5210658155572
4000000000,-74.5587462760903
4020000000,-72.6347368951494
4040000000,-73.3665071195325
4060000000,-73.6650984242819
4080000000,-73.4692628061997
4100000000,-73.5377511110454
4120000000,-74.0986826862066
4140000000,-73.8425538387729
4160000000,-74.7589647954217
4180000000,-74.4308200729788
4200000000,-74.2042232853565
4220000000,-73.4507116667989
4240000000,-73.1756473889035
4260000000,-72.931918279825
4280000000,-72.131453265002
4300000000,-72.1703530307841
4320000000,-71.8860277937471
4340000000,-72.1217149067082
4360000000,-72.4969566255374
4380000000,-72.3969353773148
4400000000,-72.9819965270723
4420000000,-72.2608437060479
4440000000,-73.4813242121893
4460000000,-73.876122729272
4480000000,-73.5293813688405
4500000000,-73.6365043123717
4520000000,-73.1800364883384
4540000000,-73.3977889786387
4560000000,-72.4700956118445
4580000000,-72.0041235260158
4600000000,-71.9661440385216
4620000000,-71.8804855932566
4640000000,-72.6968642011523
4660000000,-71.8109816974405
4680000000,-71.9528106093626
4700000000,-72.8598444373893
4720000000,-73.1378140778769
4740000000,-73.319321490848
4760000000,-72.34331523324
