freq,120.5,120.75,121.0,121.25,121.5,121.75,122.0,122.25,122.5,122.75,123.0,123.25,123.5,123.75,124.0,124.25,124.5,124.75,125.0,125.25,125.5,125.75,126.0,126.25,126.5,126.75,127.0,127.25,127.5,127.75,128.0,128.25,128.5,128.75,129.0,129.25,129.5,129.75,130.0,130.25,130.5,130.75,131.0,131.25,131.5,131.75,132.0,132.25,132.5,132.75,133.0,133.25,133.5,133.75,134.0,134.25,134.5,134.75,135.0,135.25,135.5,135.75,136.0,136.25,136.5,136.75,137.0,137.25,137.5,137.75,138.0,138.25,138.5,138.75,139.0,139.25,139.5,139.75,140.0,140.25,140.5,140.75,141.0,141.25,141.5,141.75,142.0,142.25,142.5,142.75,143.0,143.25,143.5,143.75,144.0,144.25,144.5,144.75,145.0,145.25,145.5,145.75,146.0,146.25,146.5,146.75,147.0,147.25,147.5,147.75,148.0,148.25,148.5,148.75,149.0,149.25,149.5,149.75,150.0
gain,3.590597385496517,5.811211290190467,6.616093836727465,7.463369503615933,8.433276260628197,8.836410884919689,9.241879395302055,10.035821689857867,10.900625468033468,11.428342221856717,11.412457899401433,11.741265889207005,12.098051665711822,12.394669236826006,12.654323664102403,13.049317266238422,13.262771369041143,13.360268418270248,13.929706622616594,14.528839474890532,15.04383641551819,15.205721026065723,15.843221061620877,16.4450818807494,16.672329021309746,16.994516415501714,17.725547223675882,18.433621489500666,19.12000464565904,19.961737641618598,20.51214495269373,20.804493083389428,20.458834272734364,20.574974308491267,20.453701732456203,20.136469709335906,20.273219038480853,20.04041065601879,19.970897988992604,19.96325132904908,19.5502438333563,19.80027992260094,19.913807710546177,19.699320678088338,19.86828864567463,19.861133928425055,19.618413046987463,19.18906919831227,18.917797843700438,18.676065410006615,18.581508592677046,18.467072121672874,18.799126048001455,19.291079704990068,19.552150403112602,20.14461207978423,20.91221523220402,21.450336855355015,21.915162041452017,22.582956585025165,23.063869796402532,23.44826463077859,23.697291352143022,24.111967060139683,24.19251569111821,23.802194182549158,23.247294857370548,22.30774265594529,21.535919023954563,20.676638725178705,19.732007205696043,19.391813541193198,18.985221718073035,18.279111607337327,18.243868546404855,18.312749630518482,18.20317942206224,18.19822136918296,18.316416650373284,18.160690259432954,17.922015672326147,17.779568262211853,17.65008524759456,17.43355337151369,17.09759365415707,17.217967327795456,17.563132818850868,17.719905464577387,17.7500974028093,17.822923410719334,17.733027804252348,17.319290401334985,17.094017243030557,16.90081927868149,16.464713139330193,15.841340492316638,15.559306523973373,15.320989607172002,14.956191797735713,14.627225308932609,14.304193118962608,13.867420766709923,13.271833467517116,12.66900869878407,12.172876973009812,11.766196947828504,10.961174613745756,10.773926256612139,10.376104410497891,9.943955503731798,9.255152198791626,8.416735952076467,7.887777207180177,6.887620264766758,6.221855485567511,5.5756350294991055,4.9493986772784915,4.195451108653435,3.149697322057044
