freq,120.0,122.5,125.0,127.5,130.0,132.5,135.0,137.5,140.0,142.5,145.0,147.5,150.0
eirp,-18.517362791447553,-9.01546785165457,1.887478060507199,8.752886355092343,12.418538928771817,12.118535402888021,11.926602184148344,11.422511860997211,8.359429618344684,1.9966893796446854,-6.4152377913912275,-11.105830305751361,-28.10807676728922
