freq,120.0,122.5,125.0,127.5,130.0,132.5,135.0,137.5,140.0,142.5,145.0,147.5,150.0
eirp,-18.41414501346246,-8.642553180686868,2.17842009166484,7.063257042117215,11.784408648048512,10.914757597219236,11.953574955105971,10.91205702046394,7.997697889850144,1.5334525582248872,-4.655418158417724,-10.919999568534983,-29.40947225636603
