0.2,-34.77160492
0.4,-34.15873337000001
0.6000000000000001,-35.723757936
0.8,-35.131597902
1.0,-35.264239499999995
1.2,-35.4611084
1.4,-34.867781832000006
1.5999999999999999,-35.74151001
1.7999999999999998,-35.724171448
1.9999999999999998,-35.612438204
2.1999999999999997,-36.51102066
2.4,-35.83242111
2.6,-36.778503418
2.8000000000000003,-35.623230744
3.0000000000000004,-36.161670684
3.2000000000000006,-36.003028105999995
3.400000000000001,-36.133303068000004
3.600000000000001,-35.922566222
3.800000000000001,-35.596590424
4.000000000000001,-36.436967468
4.200000000000001,-34.347116852
4.400000000000001,-36.146141052000004
4.600000000000001,-33.853458403999994
4.800000000000002,-35.037259676000005
5.000000000000002,-34.64142303599999
5.200000000000002,-33.999021148
5.400000000000002,-35.531586454
5.600000000000002,-34.100392914
5.8000000000000025,-35.600738526
6.000000000000003,-34.413922119999995
6.200000000000003,-34.569209289999996
6.400000000000003,-34.533042146
6.600000000000003,-33.823047636
6.800000000000003,-35.442848968
7.0000000000000036,-32.93615569999999
7.200000000000004,-34.370480346
7.400000000000004,-32.781006622
7.600000000000004,-33.242442322
7.800000000000004,-34.186180113999995
8.000000000000004,-32.585906220000005
8.200000000000003,-33.766861724
8.400000000000002,-33.411114504
8.600000000000001,-33.768623354
8.8,-35.268181608000006
9.0,-33.395246122
9.2,-35.583473968
9.399999999999999,-33.336331176
9.599999999999998,-34.901665496
9.799999999999997,-34.069033812
9.999999999999996,-34.42331313999999
10.199999999999996,-35.208142092
10.399999999999995,-34.077015686
10.599999999999994,-36.012496948
10.799999999999994,-34.128860474
10.999999999999993,-34.55871811
11.199999999999992,-34.690077208
11.399999999999991,-34.074801633999996
11.59999999999999,-36.263108826
11.79999999999999,-35.685067749999995
11.99999999999999,-37.070589446
12.199999999999989,-35.920441436
12.399999999999988,-35.988835142000006
12.599999999999987,-36.580458068
12.799999999999986,-36.514919282
12.999999999999986,-38.271128844
13.199999999999985,-36.279101561999994
13.399999999999984,-38.485673522
13.599999999999984,-36.603514862000004
13.799999999999983,-38.345558928
13.999999999999982,-37.579479981999995
14.199999999999982,-38.343095396
14.39999999999998,-38.445200348
14.59999999999998,-37.985729217999996
14.79999999999998,-38.186857604
14.999999999999979,-37.934177398
15.199999999999978,-39.318494418
15.399999999999977,-39.172444913999996
15.599999999999977,-38.222827148
15.799999999999976,-39.492807008
15.999999999999975,-37.554060361999994
16.199999999999974,-39.569781494
16.399999999999974,-38.477059174
16.599999999999973,-39.949053956
16.799999999999972,-40.128580474
16.99999999999997,-39.9616333
17.19999999999997,-40.692198182
17.39999999999997,-39.99790573
17.59999999999997,-41.233200836
17.79999999999997,-41.531681825999996
17.999999999999968,-41.337499238
18.199999999999967,-41.800822448000005
18.399999999999967,-40.264984132
18.599999999999966,-41.121468352
18.799999999999965,-39.08142395
18.999999999999964,-40.6266449
19.199999999999964,-40.935146334
19.399999999999963,-39.98322220000001
19.599999999999962,-42.062391663999996
19.79999999999996,-39.225362396
19.99999999999996,-42.178647616
20.19999999999996,-40.193339538
