freq,120.05,120.3,120.55,120.8,121.05,121.3,121.55,121.8,122.05,122.3,122.55,122.8,123.05,123.3,123.55,123.8,124.05,124.3,124.55,124.8,125.05,125.3,125.55,125.8,126.05,126.3,126.55,126.8,127.05,127.3,127.55,127.8,128.05,128.3,128.55,128.8,129.05,129.3,129.55,129.8,130.05,130.3,130.55,130.8,131.05,131.3,131.55,131.8,132.05,132.3,132.55,132.8,133.05,133.3,133.55,133.8,134.05,134.3,134.55,134.8,135.05,135.3,135.55,135.8,136.05,136.3,136.55,136.8,137.05,137.3,137.55,137.8,138.05,138.3,138.55,138.8,139.05,139.3,139.55,139.8,140.05,140.3,140.55,140.8,141.05,141.3,141.55,141.8,142.05,142.3,142.55,142.8,143.05,143.3,143.55,143.8,144.05,144.3,144.55,144.8,145.05,145.3,145.55,145.8,146.05,146.3,146.55,146.8,147.05,147.3,147.55,147.8,148.05,148.3,148.55,148.8,149.05,149.3,149.55,149.8,150.05
gain,nan,nan,-36.00172824081762,-36.08121036884165,-36.040761244546964,-35.940473233618555,-35.57649334434686,-34.04769123901934,-31.187248385246864,-28.654070577108108,-26.88617952704426,-25.46223670848478,-25.124704197939167,-25.002604356592116,-25.084776238017685,-24.776409066539905,-24.602762823761058,-24.333763422844772,-23.465763047993313,-23.072147239508972,-22.328891762330272,-21.8952496478559,-21.470116551773295,-20.612530354165706,-19.91424462749086,-18.778948931430353,-17.968931843836778,-17.496879092442448,-16.88282967871402,-16.303551795496606,-15.238392177236273,-14.12879847483343,-12.974601265652103,-12.163762998986012,-11.198576694713658,-10.4001372712963,-9.890004922609789,-9.387775412801211,-9.406103356649043,-10.022084672951278,-10.477409499664704,-9.18729290768619,-5.994432785991538,-1.0734706914387537,4.603671173657937,9.173529397668617,12.875444911645069,15.897493790289923,18.107919346438283,19.96701217261834,21.512141235795568,22.43535221837035,23.02331741599633,23.734149893078865,24.044777500059396,24.372105444065607,24.640198129734564,24.639031838020806,24.878048785400228,24.98549886776152,25.042110770628316,25.086589846175297,25.092898241874067,25.079656852486128,24.974189069601373,24.604946746562042,24.014818034073098,22.923248723870685,21.47298332891063,19.563402370816867,17.417520933460864,15.287492855096273,12.849319724224975,10.494538735857383,8.053294607467542,5.827807834647162,3.64543230374853,1.15517469766732,-1.2467004380655329,-3.949424932038921,-6.662700435106073,-9.181950009445742,-11.518864814822729,-13.71921237977949,-16.147257494906206,-18.63101105350494,-20.963810546905055,-23.030066258657573,-24.84304293427053,-26.256624989871597,-26.64278425682027,-26.850759066559313,-27.258122991839514,-28.486329024535106,-30.66631567464203,-33.32570805676721,-34.97972026938422,-35.08437583670476,-35.11220111741732,-34.90659086119902,-34.87498742206216,-34.59628194464696,-34.75594888391408,-34.878829131708564,-34.87923249091318,-35.10784939163659,-34.79743242796547,-34.7581698303478,-34.71800505065349,-34.47061408935792,-34.781600720842405,-34.902711767443606,-35.06820949819996,-35.16266424227927,-35.06664311032862,-34.97543666944439,-34.76530757834169,-34.765696296072086,-34.53511356032644,-34.590264962133254,-25.997491399714892
