freq,120.05,120.3,120.55,120.8,121.05,121.3,121.55,121.8,122.05,122.3,122.55,122.8,123.05,123.3,123.55,123.8,124.05,124.3,124.55,124.8,125.05,125.3,125.55,125.8,126.05,126.3,126.55,126.8,127.05,127.3,127.55,127.8,128.05,128.3,128.55,128.8,129.05,129.3,129.55,129.8,130.05,130.3,130.55,130.8,131.05,131.3,131.55,131.8,132.05,132.3,132.55,132.8,133.05,133.3,133.55,133.8,134.05,134.3,134.55,134.8,135.05,135.3,135.55,135.8,136.05,136.3,136.55,136.8,137.05,137.3,137.55,137.8,138.05,138.3,138.55,138.8,139.05,139.3,139.55,139.8,140.05,140.3,140.55,140.8,141.05,141.3,141.55,141.8,142.05,142.3,142.55,142.8,143.05,143.3,143.55,143.8,144.05,144.3,144.55,144.8,145.05,145.3,145.55,145.8,146.05,146.3,146.55,146.8,147.05,147.3,147.55,147.8,148.05,148.3,148.55,148.8,149.05,149.3,149.55,149.8,150.05
gain,nan,nan,-29.189839688763847,-29.118344834265834,-28.944905607725893,-28.584945071947196,-27.853557382697826,-26.021462003602373,-23.25284089832973,-21.325508632739897,-20.104398399523394,-19.103233428357434,-18.871068281891333,-18.29704615806616,-18.015008989113838,-17.641808629783693,-16.9539477469583,-16.580013545488143,-15.82839258484392,-15.182424352836858,-14.431752815036928,-13.826853167209979,-13.179121361751072,-12.06583777680753,-11.174655456628184,-9.90977207480458,-8.954017286803287,-8.197963377481368,-7.2530364604685715,-6.149107476738699,-4.587599370162492,-2.942274789990927,-1.1581390722490017,0.31259274298947304,2.078622913986374,3.818911008680585,5.653960650504658,7.589194843010841,9.449698923719064,11.600762559612736,13.47325908914813,15.626351252932045,17.9540281766136,19.84411897427583,21.981941266256392,23.969901088951836,25.902306145447632,27.927051745768445,29.512544963371006,30.91137899754321,32.10663908574025,32.81138561648517,33.28992998129803,33.84244416412987,34.03641752410974,34.26611971198425,34.40652314645595,34.278052517009,34.36570815203902,34.31709269961562,34.214916130813506,34.02421269553543,33.73216667040992,33.466898740179865,33.07671927506887,32.349927140223215,31.404993172325085,29.989868245706663,28.27435589740201,26.3326106146154,24.23721168272381,22.1201511343036,19.890438140346056,17.66207745557524,15.428664850817183,13.355611002991752,11.261657553096471,9.005635110507448,6.754731840663734,4.30575366213303,1.8358965742645772,-0.4852832038588968,-2.644659309782787,-4.73763846572359,-7.023898899232897,-9.37185997677044,-11.684939731799409,-13.486892233761358,-15.3150090649728,-16.80683120453386,-17.54190270317558,-18.1060473539035,-18.73818886723733,-20.64442566561852,-22.757942246421383,-25.07613663619947,-27.085656358634935,-27.305225274368652,-27.969736874876787,-28.996222472379884,-29.330504096334913,-29.3066943613233,-29.04747378393659,-28.940829671020836,-28.76000694699507,-28.662550126350112,-28.795237985333564,-28.541781962013687,-28.6620312739051,-28.63769504117496,-28.561339380484284,-28.922368865935923,-28.811596787284184,-28.937832387867623,-29.049645634061086,-28.918037547223914,-28.9076316831257,-28.681173445128522,-28.602111516661516,-28.522069244428057,-21.385978736770554
