Trace
Swept SA
A.14.04,N9030A
550 B25 B40 B85 DP2 EP1 FS1 FS2 FSA LFE LNP MPB NFE NUL P50 PFR RTL ,01
Segment,0
Number of Points,1001
Sweep Time,1.1
Start Frequency,3000000
Stop Frequency,5000000
Average Count,0
Average Type,LogPower(Video)
RBW,9100
RBW Filter,Gaussian
RBW Filter BW,3dB
VBW,9100
Sweep Type,Swept
X Axis Scale,Lin
PreAmp State,Off
PreAmp Band,Low
Trigger Source,Ext1
Trigger Level,1.2
Trigger Slope,Positive
Trigger Delay,1E-06
Phase Noise Optimization,Narrow
Swept If Gain,Low
FFT If Gain,Autorange
RF Coupling,DC
FFT Width,411900
Ext Ref,10000000
Input,RF
RF Calibrator,Off
Attenuation,10
Ref Level Offset,0
External Gain,0
Trace Type,Average
Detector,NegPeak
Trace Math,Off
Trace Math Oper1,Trace5
Trace Math Oper2,Trace6
Trace Math Offset,0
Trace Name,Trace1
X Axis Units,Hz
Y Axis Units,dBm
DATA
3000000,-68.3986012877597
3002000,-65.2570639839262
3004000,-66.2066341293871
3006000,-71.2088075755706
3008000,-66.1087724219333
3010000,-64.4738964921853
3012000,-68.7380243270384
3014000,-67.7788303416515
3016000,-66.4628792249143
3018000,-67.7214815455074
3020000,-70.8493882964008
3022000,-66.6130897432597
3024000,-66.5118603959281
3026000,-64.4597098950332
3028000,-64.560437821815
3030000,-64.6001235653584
3032000,-64.703741862812
3034000,-65.0388492288941
3036000,-65.5890464521985
3038000,-64.8200177413719
3040000,-66.4382189062743
3042000,-65.8009379995234
3044000,-64.3019864690153
3046000,-65.5729942362429
3048000,-67.0333576043579
3050000,-64.852366304749
3052000,-65.1110072970404
3054000,-63.7050547314571
3056000,-65.3868801977806
3058000,-62.689667556563
3060000,-62.9552728179201
3062000,-64.5454516564757
3064000,-63.2596657623536
3066000,-63.6070842114735
3068000,-62.7337709747356
3070000,-64.0104506812355
3072000,-61.5914703551338
3074000,-62.8367408745029
3076000,-65.7748875584187
3078000,-65.8955282428414
3080000,-62.562307641283
3082000,-60.8079805461412
3084000,-66.4624747453055
3086000,-65.1576069325721
3088000,-66.3873938457579
3090000,-64.2998687217096
3092000,-64.0417379332231
3094000,-63.090526109097
3096000,-67.9619222305432
3098000,-62.8985702924576
3100000,-64.7590051994016
3102000,-64.9080617463338
3104000,-67.2712492803003
3106000,-66.0821261946507
3108000,-66.5098342905701
3110000,-66.1002064214885
3112000,-68.0951065127964
3114000,-66.4398254481629
3116000,-68.2777371481605
3118000,-67.7696062124215
3120000,-62.1939161315593
3122000,-65.3805838496674
3124000,-65.6728951097217
3126000,-63.131036991662
3128000,-61.6805321983167
3130000,-64.0343972174411
3132000,-65.4352041830079
3134000,-66.4235614101726
3136000,-64.0230794068403
3138000,-63.5493268495982
3140000,-65.4840652069679
3142000,-62.7129431773806
3144000,-63.4647078478733
3146000,-63.1746702466183
3148000,-63.1436710711674
3150000,-61.4000164991285
3152000,-63.6053285301016
3154000,-60.810095519116
3156000,-60.7143268103332
3158000,-62.0808970243742
3160000,-60.5412651323072
3162000,-64.6476180716364
3164000,-65.4408883460181
3166000,-67.7214154127085
3168000,-64.184461798411
3170000,-64.6348538775891
3172000,-64.5414042805334
3174000,-64.4111135809751
3176000,-64.4605533504436
3178000,-65.7725464291045
3180000,-66.067194901563
3182000,-62.4658777005683
3184000,-66.1902740239306
3186000,-66.9408987095466
3188000,-65.4301678559055
3190000,-68.1155873622001
3192000,-67.5466044770432
3194000,-65.103924866193
3196000,-66.6925509226228
3198000,-63.5276192437564
3200000,-63.8014780984711
3202000,-64.2387581196675
3204000,-66.2769404557824
3206000,-65.2421271727311
3208000,-65.6806703087224
3210000,-64.8877251106342
3212000,-63.0458103056309
3214000,-62.3446329346342
3216000,-69.1351715719432
3218000,-64.4097079403481
3220000,-64.9012387892839
3222000,-64.9316302643523
3224000,-64.1307151067764
3226000,-61.1640575201058
3228000,-60.969406121771
3230000,-64.704448583837
3232000,-61.1283852026505
3234000,-60.920463248667
3236000,-62.3758564445603
3238000,-62.8876891471931
3240000,-61.8388279846302
3242000,-62.6811388937613
3244000,-61.1515234288096
3246000,-63.2296048687536
3248000,-61.4096478640948
3250000,-62.5121243805454
3252000,-64.35767336578
3254000,-62.5264340758961
3256000,-62.7143176884213
3258000,-62.2711275905548
3260000,-63.612430885565
3262000,-65.1420023223625
3264000,-62.3320908172332
3266000,-64.4149228958482
3268000,-65.1749818135631
3270000,-62.6459931693864
3272000,-63.6145159688618
3274000,-67.4413912298755
3276000,-62.7517002352371
3278000,-63.4517793616449
3280000,-65.5048020756701
3282000,-68.4100538711995
3284000,-66.1270968628824
3286000,-69.0082763938017
3288000,-69.3830310448183
3290000,-64.3730510992348
3292000,-62.0547972514825
3294000,-65.654875336742
3296000,-65.9269525728337
