Trace
Swept SA
A.14.04,N9030A
550 B25 B40 B85 DP2 EP1 FS1 FS2 FSA LFE LNP MPB NFE NUL P50 PFR RTL ,01
Segment,0
Number of Points,1001
Sweep Time,1.1
Start Frequency,3000000
Stop Frequency,5000000
Average Count,0
Average Type,LogPower(Video)
RBW,9100
RBW Filter,Gaussian
RBW Filter BW,3dB
VBW,9100
Sweep Type,Swept
X Axis Scale,Lin
PreAmp State,Off
PreAmp Band,Low
Trigger Source,Ext1
Trigger Level,1.2
Trigger Slope,Positive
Trigger Delay,1E-06
Phase Noise Optimization,Narrow
Swept If Gain,Low
FFT If Gain,Autorange
RF Coupling,DC
FFT Width,411900
Ext Ref,10000000
Input,RF
RF Calibrator,Off
Attenuation,10
Ref Level Offset,0
External Gain,0
Trace Type,Average
Detector,NegPeak
Trace Math,Off
Trace Math Oper1,Trace5
Trace Math Oper2,Trace6
Trace Math Offset,0
Trace Name,Trace1
X Axis Units,Hz
Y Axis Units,dBm
DATA
3000000,-62.7251840344182
3002000,-64.0395392311944
3004000,-64.3434420161777
3006000,-63.946415759899
3008000,-60.1484633021885
3010000,-63.8630087110731
3012000,-63.4931137296889
3014000,-64.2386888044852
3016000,-66.9357200198703
3018000,-65.4744309142784
3020000,-64.566663618441
3022000,-64.163851985225
3024000,-61.308115694258
3026000,-62.152035801499
3028000,-62.0877260102166
3030000,-63.4984784302888
3032000,-61.8578260563038
3034000,-62.1810068024529
3036000,-61.672576657048
3038000,-62.6634825953731
3040000,-59.0891620141489
3042000,-58.1397763181616
3044000,-57.1030644840664
3046000,-59.9766802434568
3048000,-59.2930374675327
3050000,-59.8334499818307
3052000,-60.6709717467979
3054000,-61.6418688915394
3056000,-61.8812339394181
3058000,-62.0082700694049
3060000,-59.6005036919205
3062000,-61.4329474767049
3064000,-62.3579147126939
3066000,-62.0831199398747
3068000,-60.5604535562021
3070000,-62.2744513970834
3072000,-62.2219920864812
3074000,-60.4572007214582
3076000,-62.7700473820722
3078000,-59.7797232910439
3080000,-62.1553560009709
3082000,-62.6652913976599
3084000,-61.9149690380803
3086000,-63.6142120537934
3088000,-65.324501797005
3090000,-61.986905168604
3092000,-61.4069224463569
3094000,-63.143962542216
3096000,-65.2759457164341
3098000,-65.8152205679152
3100000,-64.8135603975367
3102000,-62.8321563756024
3104000,-64.2109558847215
3106000,-65.5112147331238
3108000,-61.3901670244005
3110000,-63.1365113611575
3112000,-63.8250945938958
3114000,-62.8327418256689
3116000,-63.6088653140598
3118000,-60.3089450553611
3120000,-61.0852461214419
3122000,-59.3753216001723
3124000,-58.6207662688361
3126000,-58.7419985312003
3128000,-58.8882376529552
3130000,-61.2381890791434
3132000,-60.3624759780036
3134000,-61.2873290026629
3136000,-59.3181672626072
3138000,-59.4337343463191
3140000,-59.1296388131601
3142000,-60.8387928715459
3144000,-64.2635475264655
3146000,-61.510625856894
3148000,-62.1731709374322
3150000,-60.8593529418663
3152000,-60.1563497649299
3154000,-58.5887477839435
3156000,-59.8904498771385
3158000,-58.9871978406553
3160000,-60.0803987891586
3162000,-59.0288365152147
3164000,-59.7884706214622
3166000,-60.9606079878631
3168000,-61.0008559933415
3170000,-60.7983117810002
3172000,-60.1979058230365
3174000,-60.4594859017266
3176000,-62.8685072616295
3178000,-62.3567588064406
3180000,-63.6888778827809
3182000,-66.7511188012582
3184000,-66.0672470022131
3186000,-64.3523619616473
3188000,-66.2298296116017
3190000,-65.5448071691725
3192000,-68.3388435575697
3194000,-70.1208279750965
3196000,-64.6588306780215
3198000,-61.5366675059001
3200000,-59.1851139951635
3202000,-62.4427509307861
3204000,-60.9941725024471
3206000,-60.582619773017
3208000,-61.0415610207452
3210000,-60.1370240494057
3212000,-60.3338238045021
3214000,-61.5310742590163
3216000,-59.3423145612081
3218000,-57.9327561060588
3220000,-57.835215444918
3222000,-60.8015226787991
3224000,-60.3152694525542
3226000,-59.2072117063734
3228000,-61.2154341450444
3230000,-62.2394586139255
3232000,-62.344982624054
3234000,-62.5583711730109
3236000,-60.0029943607472
3238000,-59.9038537519949
3240000,-60.1542043685913
3242000,-58.8782686833982
3244000,-59.2195536118967
3246000,-58.8029703034295
3248000,-57.1057114601135
3250000,-59.9161511527167
3252000,-61.5336813220271
3254000,-59.5226362546285
3256000,-58.7097714565419
3258000,-61.4677440855238
3260000,-59.863507853614
3262000,-60.0007482987863
3264000,-63.461017590982
3266000,-59.5494062105815
3268000,-61.8312965852243
3270000,-62.9681605939512
3272000,-65.6577280009234
3274000,-64.7556445863512
3276000,-62.5601033104791
3278000,-61.9619498782688
3280000,-63.1218957194576
3282000,-63.9347338853059
3284000,-64.1679286426968
3286000,-61.9477079002946
3288000,-63.468105757678
3290000,-62.5054004457262
3292000,-57.8557424192075
3294000,-60.587522647999
3296000,-60.1755697462294
