Trace
Swept SA
A.14.04,N9030A
550 B25 B40 B85 DP2 EP1 FS1 FS2 FSA LFE LNP MPB NFE NUL P50 PFR RTL ,01
Segment,0
Number of Points,1001
Sweep Time,0.011
Start Frequency,3810000
Stop Frequency,7810000
Average Count,0
Average Type,LogPower(Video)
RBW,9100
RBW Filter,Gaussian
RBW Filter BW,3dB
VBW,9100
Sweep Type,Swept
X Axis Scale,Lin
PreAmp State,Off
PreAmp Band,Low
Trigger Source,Ext2
Trigger Level,1.2
Trigger Slope,Positive
Trigger Delay,1E-06
Phase Noise Optimization,Narrow
Swept If Gain,Low
FFT If Gain,Autorange
RF Coupling,DC
FFT Width,411900
Ext Ref,10000000
Input,RF
RF Calibrator,Off
Attenuation,10
Ref Level Offset,0
External Gain,0
Trace Type,Average
Detector,NegPeak
Trace Math,Off
Trace Math Oper1,Trace5
Trace Math Oper2,Trace6
Trace Math Offset,0
Trace Name,Trace1
X Axis Units,Hz
Y Axis Units,dBm
DATA
3810000,-64.5213699732857
3814000,-63.5628998593951
3818000,-63.2474215806906
3822000,-62.9558043681252
3826000,-62.4332369710795
3830000,-63.3676837443572
3834000,-66.1329489505682
3838000,-66.2951247149813
3842000,-63.9107681568136
3846000,-63.0710342795893
3850000,-62.8921890025128
3854000,-63.1652499774683
3858000,-62.8595492279977
3862000,-64.0753048633941
3866000,-65.3747923837871
3870000,-67.678971691749
3874000,-67.0555037787987
3878000,-65.9025149929279
3882000,-65.8367247976797
3886000,-64.6807769205277
3890000,-62.9104001582749
3894000,-62.1545130816564
3898000,-62.1574132049258
3902000,-64.1851848636666
3906000,-63.6178784934938
3910000,-64.8160395235073
3914000,-66.2521883160138
3918000,-67.2708557689726
3922000,-65.6145567520886
3926000,-65.1363818707848
3930000,-64.2475456789874
3934000,-62.1569651504391
3938000,-61.0043924639234
3942000,-61.7034409502085
3946000,-63.7967763088316
3950000,-66.5377749875895
3954000,-67.1741713470977
3958000,-68.6679040945041
3962000,-65.3526963496634
3966000,-65.611477216599
3970000,-66.3204406482953
3974000,-64.412596555908
3978000,-62.3226552805034
3982000,-62.0635366469126
3986000,-63.5999356552899
3990000,-65.2260027127378
3994000,-65.0094801355379
3998000,-65.536550293994
4002000,-66.4566955463067
4006000,-64.194680327276
4010000,-64.4093053549399
4014000,-63.3358099488017
4018000,-62.925317303904
4022000,-62.0798605396186
4026000,-62.5788266823704
4030000,-63.4535120794342
4034000,-65.6269188174505
4038000,-66.573734024205
4042000,-67.0755093328661
4046000,-65.2649761133944
4050000,-62.0946996176484
4054000,-61.4954119503687
4058000,-61.8981732639403
4062000,-61.9861570359419
4066000,-62.9802250830449
4070000,-64.4169587555763
4074000,-66.8578394966884
4078000,-67.1669899963009
4082000,-64.2957422082059
4086000,-62.8398926461586
4090000,-62.1531285294039
4094000,-61.6365669314881
4098000,-61.7809065361661
4102000,-63.4444526795285
4106000,-64.3575657228461
4110000,-64.0748715782839
4114000,-65.8031914956162
4118000,-66.1331002091715
4122000,-66.2781398776084
4126000,-65.0775442606241
4130000,-65.0009970927845
4134000,-63.7772044941298
4138000,-64.392698438218
4142000,-64.4103954826003
4146000,-63.9373491936472
4150000,-65.5466765654638
4154000,-67.3888614619271
4158000,-66.3741791573063
4162000,-66.9235644133101
4166000,-64.7313855664559
4170000,-62.5055965222417
4174000,-60.6859774368074
4178000,-61.1282057300438
4182000,-62.4723784472641
4186000,-63.4089971878835
4190000,-65.1703934823934
4194000,-67.2871386909659
4198000,-66.3230043065334
4202000,-64.330173461568
4206000,-63.5243847245972
4210000,-62.0895894792037
4214000,-62.5975515793371
4218000,-63.7747569713817
4222000,-63.6041757460737
4226000,-63.7897911336128
4230000,-66.4067512264691
4234000,-66.0158884497535
4238000,-65.3652314377294
4242000,-66.0004685760796
4246000,-64.0423006781501
4250000,-63.2697881829322
4254000,-61.9424108767421
4258000,-61.5929473016658
4262000,-61.6998294090707
4266000,-62.4586815978703
4270000,-63.1644950473612
4274000,-65.4618085907117
4278000,-65.4180587070324
4282000,-63.5166421401702
4286000,-63.3241590325733
4290000,-59.694674103026
4294000,-58.4472341669467
4298000,-59.585438113944
4302000,-61.1881614036362
4306000,-63.090651808357
4310000,-65.4309384115556
4314000,-66.1243730001865
4318000,-64.7859420954766
4322000,-63.9961478405667
4326000,-63.6528737283531
4330000,-62.523878591625
4334000,-62.657230191196
4338000,-63.2291080984881
4342000,-62.6600900746658
4346000,-63.1302484829768
4350000,-64.7100993501076
4354000,-66.2024376391478
4358000,-65.6406920281875
4362000,-66.083038798679
4366000,-64.0945328654196
4370000,-63.7523437242962
4374000,-63.7728433691151
4378000,-62.3679525801033
4382000,-61.6013884142969
4386000,-62.3341404303651
4390000,-64.4802294241707
4394000,-65.5495435084808
4398000,-65.768075201924
4402000,-64.187378927902
