Trace
Swept SA
A.14.04,N9030A
550 B25 B40 B85 DP2 EP1 FS1 FS2 FSA LFE LNP MPB NFE NUL P50 PFR RTL ,01
Segment,0
Number of Points,1001
Sweep Time,0.011
Start Frequency,3810000
Stop Frequency,7810000
Average Count,0
Average Type,LogPower(Video)
RBW,9100
RBW Filter,Gaussian
RBW Filter BW,3dB
VBW,9100
Sweep Type,Swept
X Axis Scale,Lin
PreAmp State,Off
PreAmp Band,Low
Trigger Source,Ext2
Trigger Level,1.2
Trigger Slope,Positive
Trigger Delay,1E-06
Phase Noise Optimization,Narrow
Swept If Gain,Low
FFT If Gain,Autorange
RF Coupling,DC
FFT Width,411900
Ext Ref,10000000
Input,RF
RF Calibrator,Off
Attenuation,10
Ref Level Offset,0
External Gain,0
Trace Type,Average
Detector,NegPeak
Trace Math,Off
Trace Math Oper1,Trace5
Trace Math Oper2,Trace6
Trace Math Offset,0
Trace Name,Trace1
X Axis Units,Hz
Y Axis Units,dBm
DATA
3810000,-62.4997153611505
3814000,-63.415901694785
3818000,-63.8764120077096
3822000,-64.6376735385975
3826000,-66.0458010551945
3830000,-65.5517553460405
3834000,-66.5769669471397
3838000,-66.2002118446497
3842000,-64.4984683621541
3846000,-63.7894088769035
3850000,-63.3470001058274
3854000,-63.0863902740485
3858000,-63.2304727648462
3862000,-64.2211207703356
3866000,-64.5221174148453
3870000,-64.3161634485952
3874000,-63.7928014241134
3878000,-65.5922665816842
3882000,-66.3369464278993
3886000,-65.3979215623349
3890000,-62.3605680178355
3894000,-61.9434129176777
3898000,-62.8506156420293
3902000,-63.3442712096645
3906000,-63.5358390405033
3910000,-65.5676525128489
3914000,-67.5431528962682
3918000,-66.9847748374705
3922000,-67.5592334279332
3926000,-66.6179651514289
3930000,-66.5391197172072
3934000,-64.0288311816719
3938000,-63.179755356728
3942000,-63.4822870805296
3946000,-64.3700957662452
3950000,-64.9952582451937
3954000,-66.2846214249764
3958000,-66.0541337604959
3962000,-64.6120701753594
3966000,-62.8629414609442
3970000,-63.1260617280641
3974000,-62.7126178829616
3978000,-61.9165952736083
3982000,-62.5856174220702
3986000,-64.4399910284695
3990000,-66.3290851174703
3994000,-65.9215655554515
3998000,-65.2006376081018
4002000,-64.7025099837097
4006000,-64.3416211084458
4010000,-62.0983575895813
4014000,-60.9359381928533
4018000,-60.0243387701344
4022000,-60.1538363244801
4026000,-61.4107752801194
4030000,-64.1280893397691
4034000,-65.902622417241
4038000,-65.6085380049294
4042000,-66.1932176598581
4046000,-63.4208513883949
4050000,-62.3090401142809
4054000,-62.0561404196728
4058000,-63.2784626260443
4062000,-63.6691982058363
4066000,-64.1185347680907
4070000,-66.5593261113331
4074000,-68.173700722443
4078000,-66.8684115952488
4082000,-64.9363710144334
4086000,-63.7197921304417
4090000,-62.6177418756775
4094000,-62.2876576909837
4098000,-63.1329471356153
4102000,-63.4913897056093
4106000,-64.3866529998476
4110000,-66.5137596794921
4114000,-66.3109771951101
4118000,-66.1024041662802
4122000,-65.2367315143321
4126000,-64.0189126801552
4130000,-62.4756462670485
4134000,-61.1845452777295
4138000,-60.892968521033
4142000,-62.0801785386184
4146000,-62.7830794443733
4150000,-63.5072045547604
4154000,-65.0532672524497
4158000,-66.2338498559921
4162000,-65.9081369805361
4166000,-65.1482779719495
4170000,-62.5523227237452
4174000,-62.1604289256047
4178000,-61.7345134713146
4182000,-62.1726755340065
4186000,-63.4051361446994
4190000,-65.7842590165691
4194000,-65.8997162515958
4198000,-65.8590247819032
4202000,-64.859033593892
4206000,-64.005834136863
4210000,-63.9458252883576
4214000,-62.8749294183038
4218000,-61.5209513149027
4222000,-62.4310322233594
4226000,-64.8261385998967
4230000,-66.5321424547383
4234000,-66.2535425747714
4238000,-66.5116700469241
4242000,-66.8940751915897
4246000,-63.816980761245
4250000,-62.1627441817559
4254000,-61.1008697807954
4258000,-61.1113261973553
4262000,-62.3364716673655
4266000,-63.2063943118078
4270000,-63.3524216307646
4274000,-64.1727680359586
4278000,-65.9413626481719
4282000,-64.9580255417199
4286000,-64.1892063960112
4290000,-60.4001450774408
4294000,-59.3197061493935
4298000,-61.9717632385173
4302000,-63.0656096909926
4306000,-63.4026077422926
4310000,-65.530250039859
4314000,-67.095430113298
4318000,-65.7853924513904
4322000,-63.7953823041498
4326000,-63.8995435844922
4330000,-63.7373425232776
4334000,-62.2519942235994
4338000,-61.4329438811441
4342000,-62.2334010262337
4346000,-63.9890124439193
4350000,-64.3310223214307
4354000,-63.884360874214
4358000,-63.8426086892933
4362000,-64.1137868862741
4366000,-64.651639223651
4370000,-63.0971984252987
4374000,-62.5650227980301
4378000,-62.0001927115725
4382000,-63.1842917839455
4386000,-65.6088303396952
4390000,-65.9274349295071
4394000,-66.0332434303238
4398000,-66.6597577784639
4402000,-64.8647560517343
