Trace
Swept SA
A.12.13,N9010A
513 B25 DP2 RTL ,01
Segment,0
Number of Points,1001
Sweep Time,0.11
Start Frequency,9000000
Stop Frequency,11000000
Average Count,0
Average Type,LogPower(Video)
RBW,9100
RBW Filter,Gaussian
RBW Filter BW,3dB
VBW,9100
Sweep Type,Swept
X Axis Scale,Lin
PreAmp State,Off
PreAmp Band,Low
Trigger Source,Ext2
Trigger Level,1.2
Trigger Slope,Positive
Trigger Delay,0
Phase Noise Optimization,Narrow
Swept If Gain,Low
FFT If Gain,Autorange
RF Coupling,AC
FFT Width,411900
Ext Ref,10000000
Input,RF
RF Calibrator,Off
Attenuation,10
Ref Level Offset,0
External Gain,0
Trace Type,Average
Detector,Sample
Trace Math,Off
Trace Math Oper1,Trace5
Trace Math Oper2,Trace6
Trace Math Offset,0
Trace Name,Trace1
X Axis Units,Hz
Y Axis Units,dBm
DATA
9000000,-71.7980753769334
9002000,-71.1932266271283
9004000,-71.1839930019847
9006000,-72.3584832127619
9008000,-70.3183351706001
9010000,-71.2480478573703
9012000,-68.3579400355823
9014000,-68.9822722638155
9016000,-66.3368456776542
9018000,-65.2285263209454
9020000,-64.4426952085959
9022000,-64.8526228125733
9024000,-66.4058148420588
9026000,-65.691793482815
9028000,-65.6712117672009
9030000,-65.8835323711047
9032000,-67.3727296006788
9034000,-68.0137044871306
9036000,-66.0386093809654
9038000,-66.3454417300276
9040000,-67.2515614463799
9042000,-68.180022050025
9044000,-69.2643741951931
9046000,-69.6856346755733
9048000,-71.4753588193232
9050000,-71.3454467923353
9052000,-72.9064451453896
9054000,-70.9249856292409
9056000,-71.5255065342887
9058000,-70.0386757222214
9060000,-68.0751851580633
9062000,-69.302081490932
9064000,-68.6138349406285
9066000,-67.9384958929477
9068000,-68.9514473937334
9070000,-70.3123314976182
9072000,-73.1739091536438
9074000,-73.2808938773306
9076000,-73.9877350956068
9078000,-71.013487230994
9080000,-70.4880564966616
9082000,-70.1512067540551
9084000,-71.2457184173866
9086000,-71.5876634064383
9088000,-72.0630248662355
9090000,-71.7750787521217
9092000,-73.4267271661973
9094000,-72.8120029906883
9096000,-75.8447141610591
9098000,-72.3600579158149
9100000,-71.1546693578233
9102000,-72.718414703339
9104000,-70.9969677454951
9106000,-71.4251909868504
9108000,-71.0819371943579
9110000,-72.0372862193131
9112000,-72.2499653989673
9114000,-70.8114126496616
9116000,-72.8264343368836
9118000,-71.9543226970138
9120000,-73.5021112347487
9122000,-72.1258832925275
9124000,-71.3524566626097
9126000,-74.6140854086912
9128000,-69.7530062490924
9130000,-72.0208115011726
9132000,-68.5382297727542
9134000,-70.6947043369419
9136000,-70.6583588105165
9138000,-71.0628859124088
9140000,-72.4020813476918
9142000,-73.1190582895794
9144000,-68.7314539540916
9146000,-67.9110267133518
9148000,-68.3155873606475
9150000,-67.8021900713039
9152000,-67.9584173028132
9154000,-68.3996541617976
9156000,-70.6745000412574
9158000,-71.5336429989467
9160000,-73.542520587908
9162000,-72.8051499849903
9164000,-71.9046377037249
9166000,-72.4964149255274
9168000,-70.7674004871302
9170000,-68.1152807937684
9172000,-67.6139522491698
9174000,-68.9271538518189
9176000,-69.1242935232171
9178000,-68.3374647531245
9180000,-70.9939532866978
9182000,-71.2791478821139
9184000,-72.5064626700876
9186000,-70.8167683882098
9188000,-72.0848001210487
9190000,-73.4147738821677
9192000,-72.8030377757633
9194000,-71.5148244745397
9196000,-70.403959032186
9198000,-68.3259254445995
9200000,-67.8907718913271
9202000,-70.4027316816506
9204000,-70.4118758408788
9206000,-73.7930523210552
9208000,-71.6476708638927
9210000,-72.4330067900417
9212000,-72.0117592047436
9214000,-72.2389545444494
9216000,-71.9694698060787
9218000,-71.5989962129792
9220000,-72.7780467261856
9222000,-69.4670898367088
9224000,-71.8946631255505
9226000,-72.8180171552978
9228000,-72.0261050404753
9230000,-71.7119828166547
9232000,-73.6967950598367
9234000,-71.7005833151279
9236000,-71.0264060622514
9238000,-68.6825138982329
9240000,-67.8509462334112
9242000,-66.5336287317658
9244000,-65.2340090656067
9246000,-67.1607456876467
9248000,-67.1144963920665
9250000,-69.1376990219997
9252000,-71.125088822486
9254000,-69.3449469913866
9256000,-70.9229388947708
9258000,-67.9628485446499
9260000,-66.3385841792956
9262000,-69.8990468928964
9264000,-69.1668973327299
9266000,-67.4047432074934
9268000,-69.5146010482004
9270000,-70.1836457902744
9272000,-70.2932955208605
9274000,-70.5789665536331
9276000,-72.2334189733314
9278000,-72.7573359407911
9280000,-68.8108541481892
9282000,-68.2213730428028
9284000,-72.6682283016112
9286000,-70.7733221671616
9288000,-69.863172594776
9290000,-71.0094789785094
9292000,-70.2624621171697
9294000,-72.5762103252412
9296000,-71.6332068208267
9298000,-74.1277066656817
9300000,-72.9412583157179
9302000,-72.1282712802758
9304000,-73.4586033215703
9306000,-71.2996411614807
9308000,-69.8918155967386
9310000,-69.4761099344581
9312000,-70.4846877417688
9314000,-71.6718225331265
9316000,-69.894475791304
9318000,-71.2566259208543
9320000,-69.8782090162429
9322000,-73.2350537510704
9324000,-71.5532277766433
9326000,-70.9158550807143
9328000,-71.0193848337274
9330000,-71.4961141925384
9332000,-70.0353736164926
9334000,-70.3320208302809
9336000,-68.549938363546
9338000,-71.2451377892913
9340000,-71.4837093764659
9342000,-72.8559567221937
9344000,-71.8995725112841
9346000,-71.8582979776645
9348000,-75.5428069865572
9350000,-74.0396982425019
9352000,-70.1605564318874
9354000,-70.1912311574859
9356000,-70.617107746041
9358000,-70.2200827788969
9360000,-70.5192399383652
9362000,-72.9769127025631
9364000,-73.3091957216472
9366000,-72.1658672101076
9368000,-73.5002388066914
9370000,-74.8719927635098
9372000,-73.0317863980083
9374000,-71.6392304224991
9376000,-71.1869228470838
9378000,-71.4842590939899
9380000,-71.6835627919312
9382000,-72.3066286007148
