Trace
Swept SA
A.12.13,N9010A
513 B25 DP2 RTL ,01
Segment,0
Number of Points,1001
Sweep Time,0.11
Start Frequency,9000000
Stop Frequency,11000000
Average Count,0
Average Type,LogPower(Video)
RBW,9100
RBW Filter,Gaussian
RBW Filter BW,3dB
VBW,9100
Sweep Type,Swept
X Axis Scale,Lin
PreAmp State,Off
PreAmp Band,Low
Trigger Source,Ext2
Trigger Level,1.2
Trigger Slope,Positive
Trigger Delay,0
Phase Noise Optimization,Narrow
Swept If Gain,Low
FFT If Gain,Autorange
RF Coupling,AC
FFT Width,411900
Ext Ref,10000000
Input,RF
RF Calibrator,Off
Attenuation,10
Ref Level Offset,0
External Gain,0
Trace Type,Average
Detector,Sample
Trace Math,Off
Trace Math Oper1,Trace5
Trace Math Oper2,Trace6
Trace Math Offset,0
Trace Name,Trace1
X Axis Units,Hz
Y Axis Units,dBm
DATA
9000000,-70.8233804489364
9002000,-72.3677110433883
9004000,-71.2939682071178
9006000,-72.806269355332
9008000,-74.2683414255637
9010000,-70.8782113184325
9012000,-71.5752543313796
9014000,-67.6901437406585
9016000,-67.7127076684261
9018000,-68.8639434194184
9020000,-66.2885287399183
9022000,-67.1072975132204
9024000,-66.9769246341478
9026000,-66.4675205573403
9028000,-66.9962739007338
9030000,-68.699440057133
9032000,-69.2929247377577
9034000,-68.9448506443495
9036000,-66.8634233427222
9038000,-66.5700862766392
9040000,-67.0166243393643
9042000,-67.5281549211937
9044000,-69.8694084470251
9046000,-71.42957162957
9048000,-72.4157039817297
9050000,-73.3157897445406
9052000,-73.7947497652982
9054000,-73.4223011945993
9056000,-72.3754793589104
9058000,-72.8446635865995
9060000,-70.3066313851691
9062000,-71.8412019112265
9064000,-69.765515795677
9066000,-70.8914092912678
9068000,-70.967739320561
9070000,-72.4340477952096
9072000,-73.7248205996346
9074000,-74.8539825568678
9076000,-73.0882722597674
9078000,-73.3012561454341
9080000,-74.5406218662049
9082000,-70.9970279947376
9084000,-70.1402994308054
9086000,-70.4950732814068
9088000,-72.6128420323826
9090000,-71.7311912087394
9092000,-71.7612423411841
9094000,-74.7811767333579
9096000,-72.611665899186
9098000,-74.4742242714452
9100000,-72.8156391392816
9102000,-73.2780963652112
9104000,-71.9950570240936
9106000,-71.7606085425288
9108000,-72.090333379291
9110000,-71.4780640898606
9112000,-70.7153603351125
9114000,-71.586735694017
9116000,-72.7643768408361
9118000,-74.612146785714
9120000,-74.6316386498613
9122000,-75.4729777575785
9124000,-71.3396606564713
9126000,-72.8035253301731
9128000,-71.7954764846467
9130000,-71.6098376380911
9132000,-70.9674941064075
9134000,-72.7719271927291
9136000,-73.929604158235
9138000,-71.8768841843419
9140000,-74.2850108801227
9142000,-71.4910227999893
9144000,-71.4628167957873
9146000,-72.8725153543112
9148000,-71.137325779174
9150000,-69.2048859526505
9152000,-69.4087505070078
9154000,-69.7607610784437
9156000,-70.716272933833
9158000,-71.8367301371663
9160000,-73.2865655014094
9162000,-71.8090988021432
9164000,-71.8623519137493
9166000,-73.7316806014211
9168000,-71.6083736173545
9170000,-72.8968760450807
9172000,-69.2846362218409
9174000,-70.3965630942279
9176000,-68.7553726635495
9178000,-69.7428133802367
9180000,-69.4954559710447
9182000,-72.1987871252577
9184000,-75.8176766777201
9186000,-72.8284447170556
9188000,-72.6021138733316
9190000,-71.3703124164248
9192000,-73.6746288462541
9194000,-72.8599905160137
9196000,-69.5868928458796
9198000,-72.2751929667544
9200000,-69.6311119497805
9202000,-69.212429414678
9204000,-70.7080110563277
9206000,-71.818891768305
9208000,-71.3905728304005
9210000,-75.4575204637166
9212000,-74.5219479609772
9214000,-74.4125330520493
9216000,-72.8677497247281
9218000,-72.964385257865
9220000,-71.223641184716
9222000,-71.2560587708104
9224000,-72.2167343214833
9226000,-72.1432673755663
9228000,-73.1965043825425
9230000,-71.1434624789098
9232000,-74.7213345284288
9234000,-72.0642716543158
9236000,-73.5873608350049
9238000,-72.6707838979799
9240000,-72.563593080456
9242000,-72.4781304720772
9244000,-69.3581121746193
9246000,-70.5455124231179
9248000,-72.428928880383
9250000,-73.20252855038
9252000,-71.9944751708677
9254000,-73.9096776572049
9256000,-74.2434183218776
9258000,-73.3107793202103
9260000,-71.492788839963
9262000,-70.6179196827275
9264000,-69.4376491701228
9266000,-69.0237949374303
9268000,-71.4967515422881
9270000,-70.1629376907409
9272000,-73.4495317805588
9274000,-74.4209224044634
9276000,-74.5372520856651
9278000,-72.6701207514348
9280000,-73.1543207457593
9282000,-73.815121153922
9284000,-72.8889993706151
9286000,-74.432364018782
9288000,-71.7474999778106
9290000,-72.472086750122
9292000,-71.5830198912121
9294000,-73.711936709582
9296000,-73.3112359373356
9298000,-72.3336598293057
9300000,-74.282658675869
9302000,-72.8418361868783
9304000,-73.3726893697634
9306000,-72.0795024792962
9308000,-71.9049623319688
9310000,-71.9550192987547
9312000,-69.9945708582737
9314000,-70.5298252365065
9316000,-72.5563421225264
9318000,-69.7804760905591
9320000,-71.4555493032815
9322000,-71.1867901885465
9324000,-74.2660348360519
9326000,-72.0708057899455
9328000,-72.1529767563964
9330000,-71.7342577346955
9332000,-71.2985817688681
9334000,-70.541047178369
9336000,-70.7569098141471
9338000,-68.7121770739085
9340000,-71.6437863015325
9342000,-70.4899639794932
9344000,-72.3591099068262
9346000,-73.956673812514
9348000,-72.6148483577993
9350000,-72.0934330402347
9352000,-72.0842821107571
9354000,-71.7058395482961
9356000,-72.7095327926739
9358000,-72.7843598584928
9360000,-73.6170694154889
9362000,-72.3834869176751
9364000,-72.4919766817008
9366000,-73.2461960554553
9368000,-72.7497960271871
9370000,-73.6720013125934
9372000,-74.4035097242571
9374000,-72.6207375232633
9376000,-73.2859327101207
9378000,-73.891615674257
9380000,-72.9184073963323
9382000,-72.0307832411903
9384000,-71.5599409477656
