Trace
Swept SA
A.12.13,N9010A
513 B25 DP2 RTL ,01
Segment,0
Number of Points,1001
Sweep Time,0.11
Start Frequency,9000000
Stop Frequency,11000000
Average Count,0
Average Type,LogPower(Video)
RBW,9100
RBW Filter,Gaussian
RBW Filter BW,3dB
VBW,9100
Sweep Type,Swept
X Axis Scale,Lin
PreAmp State,Off
PreAmp Band,Low
Trigger Source,Ext2
Trigger Level,1.2
Trigger Slope,Positive
Trigger Delay,0
Phase Noise Optimization,Narrow
Swept If Gain,Low
FFT If Gain,Autorange
RF Coupling,AC
FFT Width,411900
Ext Ref,10000000
Input,RF
RF Calibrator,Off
Attenuation,10
Ref Level Offset,0
External Gain,0
Trace Type,Average
Detector,Sample
Trace Math,Off
Trace Math Oper1,Trace5
Trace Math Oper2,Trace6
Trace Math Offset,0
Trace Name,Trace1
X Axis Units,Hz
Y Axis Units,dBm
DATA
9000000,-73.7058250432836
9002000,-74.8846779361831
9004000,-74.2244845839696
9006000,-75.1506400860332
9008000,-74.1416976041162
9010000,-74.6207841893308
9012000,-70.1121868867443
9014000,-69.7717896659278
9016000,-69.864603258179
9018000,-66.6526960662514
9020000,-69.1853724610959
9022000,-69.6607993356278
9024000,-69.7518809829381
9026000,-70.8305672007374
9028000,-72.0039649033187
9030000,-71.0336965660484
9032000,-69.3533425308929
9034000,-69.1260632051869
9036000,-70.5465668471756
9038000,-67.6613213498046
9040000,-68.0455847836753
9042000,-69.8036011545013
9044000,-71.1914451387467
9046000,-72.834123563438
9048000,-72.387882668629
9050000,-71.745229712745
9052000,-73.5661860087692
9054000,-72.8146232792064
9056000,-71.0726228654908
9058000,-72.8952582469065
9060000,-70.4683611936502
9062000,-72.5345902804123
9064000,-73.0882869306784
9066000,-71.7699810825253
9068000,-73.000356881755
9070000,-72.0864624959185
9072000,-73.1919704239307
9074000,-72.6251159673007
9076000,-74.2170970036582
9078000,-72.2007653334261
9080000,-71.2413411413244
9082000,-74.0616911350851
9084000,-74.4150544294473
9086000,-74.2201965244125
9088000,-74.5408095076737
9090000,-73.1898384238602
9092000,-72.7906761152459
9094000,-75.1237464256419
9096000,-73.4013020883415
9098000,-74.5393076004935
9100000,-72.1646124310162
9102000,-73.9537397705895
9104000,-73.6721233472177
9106000,-73.5174188291916
9108000,-72.3212613932814
9110000,-71.4964009173928
9112000,-73.0169846012516
9114000,-74.2852801619646
9116000,-72.2110697062186
9118000,-74.2318720823862
9120000,-74.1115069158671
9122000,-71.7168421729827
9124000,-72.6846857548383
9126000,-73.2586392166987
9128000,-71.2282113941774
9130000,-72.3076230338082
9132000,-72.5540420853622
9134000,-72.3628690825374
9136000,-73.8929623476278
9138000,-73.1092120473323
9140000,-71.8130413322687
9142000,-72.1208924111095
9144000,-72.0227351549336
9146000,-72.4152609105945
9148000,-71.8181442670133
9150000,-71.5630300889069
9152000,-71.6653688705409
9154000,-74.061945387276
9156000,-73.2185921870864
9158000,-73.2667382449267
9160000,-74.7948533769445
9162000,-72.4908426220189
9164000,-73.2802834962676
9166000,-72.9971067861757
9168000,-73.2692251956851
9170000,-72.3869773287063
9172000,-71.3407487777053
9174000,-72.228934113125
9176000,-73.4703733195718
9178000,-71.3514870607447
9180000,-73.0468598864348
9182000,-73.9947479228385
9184000,-73.9111183314437
9186000,-73.5462111477684
9188000,-73.5161796739742
9190000,-75.6078756828121
9192000,-72.3919651673447
9194000,-73.1193620447618
9196000,-72.9989246525826
9198000,-73.8458567041569
9200000,-71.7487859880514
9202000,-72.519990611223
9204000,-73.3008980594274
9206000,-76.3568337372715
9208000,-71.2601607062594
9210000,-73.8748163299611
9212000,-72.3206104444382
9214000,-74.544848958152
9216000,-72.499121481468
9218000,-72.163047257169
9220000,-73.3613003265869
9222000,-72.7817976251085
9224000,-73.1582143778508
9226000,-70.7124258207645
9228000,-71.8348620822816
9230000,-72.7120470724861
9232000,-71.6616174304099
9234000,-72.1932019900758
9236000,-73.529555439479
9238000,-73.0087667095158
9240000,-72.3490890126687
9242000,-72.0056373554016
9244000,-72.0401001377014
9246000,-72.5736728478919
9248000,-71.1805921387356
9250000,-71.4659007921653
9252000,-74.1661072679636
9254000,-72.5263565586305
9256000,-71.71110615351
9258000,-73.4812979885714
9260000,-73.3624299852899
9262000,-73.6501691826006
9264000,-71.1896958411
9266000,-73.0743702043082
9268000,-74.9084581569478
9270000,-72.047938197882
9272000,-72.6504385656809
9274000,-74.9057846583277
9276000,-75.193698888904
9278000,-73.4508393644998
9280000,-71.8783228022572
9282000,-71.1290870851706
9284000,-71.8096757648408
9286000,-74.2863021536498
9288000,-72.1686731262177
9290000,-72.9396960448571
9292000,-73.0157428642924
9294000,-73.7463392050539
9296000,-73.1427772170903
9298000,-73.4246121581536
9300000,-74.950507433803
9302000,-73.1549695279291
9304000,-72.892966112437
9306000,-73.2939157138237
9308000,-71.3718137553313
9310000,-73.697417455119
9312000,-73.0557625437815
9314000,-72.4563747692874
9316000,-71.2784533514675
9318000,-72.3523457468956
9320000,-71.7146605222492
9322000,-72.3834199943055
9324000,-73.1187133408097
9326000,-72.1063796085562
9328000,-71.4040345725933
9330000,-71.3363898438786
9332000,-73.5160969347117
9334000,-71.4373993383658
9336000,-71.209239804176
9338000,-73.1169527053267
9340000,-72.1401765000129
9342000,-71.3508816128275
9344000,-71.4162721197117
9346000,-70.3772134089546
9348000,-72.2494222709734
9350000,-73.6117715815652
9352000,-70.826436131287
9354000,-71.4125923993756
9356000,-71.907703221504
9358000,-71.6457375968453
9360000,-72.24724372818
9362000,-72.2165422649949
9364000,-72.4185021897504
9366000,-72.4036873278495
9368000,-75.0835970979702
9370000,-72.9436848774698
9372000,-73.6478633069304
9374000,-73.1375371314492
9376000,-73.6964028660073
9378000,-72.6860880754571
9380000,-72.5485685015374
9382000,-73.6697043468383
