Trace
Swept SA
A.14.04,N9030A
550 B25 B40 B85 DP2 EP1 FS1 FS2 FSA LFE LNP MPB NFE NUL P50 PFR RTL ,01
Segment,0
Number of Points,1001
Sweep Time,1.1
Start Frequency,9600500
Stop Frequency,10400500
Average Count,0
Average Type,LogPower(Video)
RBW,9100
RBW Filter,Gaussian
RBW Filter BW,3dB
VBW,9100
Sweep Type,Swept
X Axis Scale,Lin
PreAmp State,Off
PreAmp Band,Low
Trigger Source,Ext1
Trigger Level,1.2
Trigger Slope,Positive
Trigger Delay,1E-06
Phase Noise Optimization,Narrow
Swept If Gain,Low
FFT If Gain,Autorange
RF Coupling,DC
FFT Width,411900
Ext Ref,10000000
Input,RF
RF Calibrator,Off
Attenuation,10
Ref Level Offset,0
External Gain,0
Trace Type,Average
Detector,NegPeak
Trace Math,Off
Trace Math Oper1,Trace5
Trace Math Oper2,Trace6
Trace Math Offset,0
Trace Name,Trace1
X Axis Units,Hz
Y Axis Units,dBm
DATA
9600500,-56.4665400537109
9601300,-57.4177530224609
9602100,-56.6422776538086
9602900,-56.4778682312012
9603700,-57.1969007336426
9604500,-54.7543352380371
9605300,-55.0523503381348
9606100,-54.5502001745606
9606900,-53.7540713256836
9607700,-53.7597170422363
9608500,-54.0328134448242
9609300,-56.4050758325195
9610100,-54.8062878833008
9610900,-54.5148742407227
9611700,-54.7147319689941
9612500,-54.4368320214844
9613300,-53.860649251709
9614100,-53.903321640625
9614900,-54.3535790576172
9615700,-53.0522145410156
9616500,-52.6600416271973
9617300,-51.9063232580566
9618100,-52.7440166162109
9618900,-52.6273400244141
9619700,-52.7128645825195
9620500,-53.0728898681641
9621300,-52.8649430407715
9622100,-53.5849557849121
9622900,-54.999515880127
9623700,-53.4042925146484
9624500,-54.4727812792969
9625300,-54.5383838830566
9626100,-54.6271373474121
9626900,-53.2738992675781
9627700,-55.0764297424316
9628500,-54.0096751733398
9629300,-54.3574928356934
9630100,-54.761654786377
9630900,-54.373250579834
9631700,-54.3798235498047
9632500,-52.8385506335449
9633300,-53.2961746203613
9634100,-52.5928116430664
9634900,-52.4279655126953
9635700,-52.8458699804687
9636500,-52.2278044592285
9637300,-52.3306891003418
9638100,-51.9736482116699
9638900,-51.9749712780762
9639700,-54.0566853405762
9640500,-53.0561600634766
9641300,-53.5606122680664
9642100,-55.5290243139649
9642900,-54.0030224157715
9643700,-54.7950395092773
9644500,-54.0831335400391
9645300,-55.2220957385254
9646100,-53.9554741699219
9646900,-53.6533809472656
9647700,-53.7331654711914
9648500,-53.8692740014649
9649300,-53.9841731640625
9650100,-54.2145771276856
9650900,-53.3723542749023
9651700,-53.2125365625
9652500,-51.2749188012695
9653300,-51.0961448754883
9654100,-51.6838933789062
9654900,-51.7488196899414
9655700,-51.7451765527344
9656500,-51.4741895495605
9657300,-52.7431379064941
9658100,-52.9490650256348
9658900,-53.1279697973633
9659700,-55.9695443713379
9660500,-54.9042063049316
9661300,-53.5092732507324
9662100,-55.3605797875977
9662900,-55.5341596484375
9663700,-55.176223046875
9664500,-54.9808993164063
9665300,-55.1248092810059
9666100,-55.1542064123535
9666900,-56.3829207128906
9667700,-53.655225637207
9668500,-55.6196193029785
9669300,-54.8360172888184
9670100,-53.8236384265137
9670900,-53.4528290112305
9671700,-53.4289448852539
9672500,-54.4028779846191
9673300,-53.4159066479492
9674100,-53.4754490222168
9674900,-55.5798246154785
9675700,-55.403425657959
9676500,-57.4328203466797
9677300,-56.8239556079102
9678100,-58.3485856616211
9678900,-59.4907512512207
9679700,-62.8004659167481
9680500,-65.3823535009766
9681300,-63.0690783288574
9682100,-61.944715078125
9682900,-59.6210344677734
9683700,-58.7876897253418
9684500,-56.7923550708008
9685300,-57.3048987365723
9686100,-54.5983809753418
9686900,-52.7586864831543
9687700,-51.8781185852051
9688500,-50.7991638989258
9689300,-51.3648613330078
9690100,-50.1515348657227
9690900,-50.4271250952148
9691700,-50.339312689209
9692500,-49.7740211328125
9693300,-50.0845883520508
9694100,-50.5428838171387
9694900,-50.9710003063965
9695700,-51.2792404504394
9696500,-51.9171297888184
9697300,-51.929089206543
9698100,-51.2564809570313
9698900,-51.7754144799805
9699700,-52.1747369177246
9700500,-52.6056767663574
9701300,-52.7894416503906
9702100,-53.3439975573731
9702900,-52.8170959423828
9703700,-53.9020234033203
9704500,-53.7994309350586
9705300,-53.4802872302246
9706100,-52.5899923962402
9706900,-52.3710757287598
9707700,-52.5780841955566
9708500,-52.5171821496582
9709300,-51.407324473877
9710100,-51.4133847302246
9710900,-51.2395244213867
9711700,-51.9296303637695
9712500,-52.6945468041992
9713300,-53.109103927002
9714100,-53.8974569799805
9714900,-52.1428693798828
9715700,-52.6267204931641
9716500,-51.8496166101074
9717300,-51.3731528930664
9718100,-52.5070707678223
9718900,-51.4837795544434
