Scan_Index,Domain,Bit_Name,Bit,Comment
596,LO_MID_TX,LO_MID_TX_IB_QH_GM_BOT_L_BOT[5],0,
595,LO_MID_TX,LO_MID_TX_IB_QH_GM_BOT_L_BOT[4],0,
594,LO_MID_TX,LO_MID_TX_IB_QH_GM_BOT_L_BOT[3],1,
593,LO_MID_TX,LO_MID_TX_IB_QH_GM_BOT_L_BOT[2],0,
592,LO_MID_TX,LO_MID_TX_IB_QH_GM_BOT_L_BOT[1],0,
591,LO_MID_TX,LO_MID_TX_IB_QH_GM_BOT_L_BOT[0],0,
590,LO_MID_TX,LO_MID_TX_IB_QH_GM_BOT_L_TOP[5],0,
589,LO_MID_TX,LO_MID_TX_IB_QH_GM_BOT_L_TOP[4],0,
588,LO_MID_TX,LO_MID_TX_IB_QH_GM_BOT_L_TOP[3],1,
587,LO_MID_TX,LO_MID_TX_IB_QH_GM_BOT_L_TOP[2],0,
586,LO_MID_TX,LO_MID_TX_IB_QH_GM_BOT_L_TOP[1],0,
585,LO_MID_TX,LO_MID_TX_IB_QH_GM_BOT_L_TOP[0],0,
584,LO_MID_TX,LO_MID_TX_IB_THIRD_SPLIT_GM_BOT_L[5],0,
583,LO_MID_TX,LO_MID_TX_IB_THIRD_SPLIT_GM_BOT_L[4],0,
582,LO_MID_TX,LO_MID_TX_IB_THIRD_SPLIT_GM_BOT_L[3],1,
581,LO_MID_TX,LO_MID_TX_IB_THIRD_SPLIT_GM_BOT_L[2],0,
580,LO_MID_TX,LO_MID_TX_IB_THIRD_SPLIT_GM_BOT_L[1],0,
579,LO_MID_TX,LO_MID_TX_IB_THIRD_SPLIT_GM_BOT_L[0],0,
578,LO_MID_TX,LO_MID_TX_IB_DOUBLER_BOT_L[5],0,
577,LO_MID_TX,LO_MID_TX_IB_DOUBLER_BOT_L[4],0,
576,LO_MID_TX,LO_MID_TX_IB_DOUBLER_BOT_L[3],1,
575,LO_MID_TX,LO_MID_TX_IB_DOUBLER_BOT_L[2],0,
574,LO_MID_TX,LO_MID_TX_IB_DOUBLER_BOT_L[1],0,
573,LO_MID_TX,LO_MID_TX_IB_DOUBLER_BOT_L[0],0,
572,LO_MID_TX,LO_MID_TX_IB_DOUBLER_PREDRIVER_BOT_L[5],0,
571,LO_MID_TX,LO_MID_TX_IB_DOUBLER_PREDRIVER_BOT_L[4],0,
570,LO_MID_TX,LO_MID_TX_IB_DOUBLER_PREDRIVER_BOT_L[3],1,
569,LO_MID_TX,LO_MID_TX_IB_DOUBLER_PREDRIVER_BOT_L[2],0,
568,LO_MID_TX,LO_MID_TX_IB_DOUBLER_PREDRIVER_BOT_L[1],0,
567,LO_MID_TX,LO_MID_TX_IB_DOUBLER_PREDRIVER_BOT_L[0],0,
566,LO_IQ_RX,LO_IQ_RX_IB_BUF3_Q_GM_RX0[5],0,
565,LO_IQ_RX,LO_IQ_RX_IB_BUF3_Q_GM_RX0[4],0,
564,LO_IQ_RX,LO_IQ_RX_IB_BUF3_Q_GM_RX0[3],1,
563,LO_IQ_RX,LO_IQ_RX_IB_BUF3_Q_GM_RX0[2],0,
562,LO_IQ_RX,LO_IQ_RX_IB_BUF3_Q_GM_RX0[1],0,
561,LO_IQ_RX,LO_IQ_RX_IB_BUF3_Q_GM_RX0[0],0,
560,LO_IQ_RX,LO_IQ_RX_IB_BUF3_I_GM_RX0[5],0,
559,LO_IQ_RX,LO_IQ_RX_IB_BUF3_I_GM_RX0[4],0,
558,LO_IQ_RX,LO_IQ_RX_IB_BUF3_I_GM_RX0[3],1,
557,LO_IQ_RX,LO_IQ_RX_IB_BUF3_I_GM_RX0[2],0,
556,LO_IQ_RX,LO_IQ_RX_IB_BUF3_I_GM_RX0[1],0,
555,LO_IQ_RX,LO_IQ_RX_IB_BUF3_I_GM_RX0[0],0,
554,LO_IQ_RX,LO_IQ_RX_IB_BUF2_I_GM_RX0[5],0,
553,LO_IQ_RX,LO_IQ_RX_IB_BUF2_I_GM_RX0[4],0,
552,LO_IQ_RX,LO_IQ_RX_IB_BUF2_I_GM_RX0[3],1,
551,LO_IQ_RX,LO_IQ_RX_IB_BUF2_I_GM_RX0[2],0,
550,LO_IQ_RX,LO_IQ_RX_IB_BUF2_I_GM_RX0[1],0,
549,LO_IQ_RX,LO_IQ_RX_IB_BUF2_I_GM_RX0[0],0,
548,LO_IQ_RX,LO_IQ_RX_IB_BUF1_Q_GM_RX0[5],0,
547,LO_IQ_RX,LO_IQ_RX_IB_BUF1_Q_GM_RX0[4],0,
546,LO_IQ_RX,LO_IQ_RX_IB_BUF1_Q_GM_RX0[3],1,
545,LO_IQ_RX,LO_IQ_RX_IB_BUF1_Q_GM_RX0[2],0,
544,LO_IQ_RX,LO_IQ_RX_IB_BUF1_Q_GM_RX0[1],0,
543,LO_IQ_RX,LO_IQ_RX_IB_BUF1_Q_GM_RX0[0],0,
542,LO_IQ_RX,LO_IQ_RX_IB_BUF1_I_GM_RX0[5],0,
541,LO_IQ_RX,LO_IQ_RX_IB_BUF1_I_GM_RX0[4],0,
540,LO_IQ_RX,LO_IQ_RX_IB_BUF1_I_GM_RX0[3],1,
539,LO_IQ_RX,LO_IQ_RX_IB_BUF1_I_GM_RX0[2],0,
538,LO_IQ_RX,LO_IQ_RX_IB_BUF1_I_GM_RX0[1],0,
537,LO_IQ_RX,LO_IQ_RX_IB_BUF1_I_GM_RX0[0],0,
536,LO_IQ_TX,LO_IQ_TX_IB_BUF2_Q_GM_TX0[5],0,
535,LO_IQ_TX,LO_IQ_TX_IB_BUF2_Q_GM_TX0[4],0,
534,LO_IQ_TX,LO_IQ_TX_IB_BUF2_Q_GM_TX0[3],1,
533,LO_IQ_TX,LO_IQ_TX_IB_BUF2_Q_GM_TX0[2],0,
532,LO_IQ_TX,LO_IQ_TX_IB_BUF2_Q_GM_TX0[1],0,
531,LO_IQ_TX,LO_IQ_TX_IB_BUF2_Q_GM_TX0[0],0,
530,LO_IQ_TX,LO_IQ_TX_IB_BUF2_I_GM_TX0[5],0,
529,LO_IQ_TX,LO_IQ_TX_IB_BUF2_I_GM_TX0[4],0,
528,LO_IQ_TX,LO_IQ_TX_IB_BUF2_I_GM_TX0[3],1,
527,LO_IQ_TX,LO_IQ_TX_IB_BUF2_I_GM_TX0[2],0,
526,LO_IQ_TX,LO_IQ_TX_IB_BUF2_I_GM_TX0[1],0,
525,LO_IQ_TX,LO_IQ_TX_IB_BUF2_I_GM_TX0[0],0,
524,LO_IQ_TX,LO_IQ_TX_IB_BUF1_Q_GM_TX0[5],0,
523,LO_IQ_TX,LO_IQ_TX_IB_BUF1_Q_GM_TX0[4],0,
522,LO_IQ_TX,LO_IQ_TX_IB_BUF1_Q_GM_TX0[3],1,
521,LO_IQ_TX,LO_IQ_TX_IB_BUF1_Q_GM_TX0[2],0,
520,LO_IQ_TX,LO_IQ_TX_IB_BUF1_Q_GM_TX0[1],0,
519,LO_IQ_TX,LO_IQ_TX_IB_BUF1_Q_GM_TX0[0],0,
518,LO_IQ_TX,LO_IQ_TX_IB_BUF1_I_GM_TX0[5],0,
517,LO_IQ_TX,LO_IQ_TX_IB_BUF1_I_GM_TX0[4],0,
516,LO_IQ_TX,LO_IQ_TX_IB_BUF1_I_GM_TX0[3],1,
515,LO_IQ_TX,LO_IQ_TX_IB_BUF1_I_GM_TX0[2],0,
514,LO_IQ_TX,LO_IQ_TX_IB_BUF1_I_GM_TX0[1],0,
513,LO_IQ_TX,LO_IQ_TX_IB_BUF1_I_GM_TX0[0],0,
512,LO_FIRST,LO_FIRST_ILO_CS_BUF_EN[0],1,
511,LO_FIRST,LO_FIRST_VCM_ILO_CS[5],1,
510,LO_FIRST,LO_FIRST_VCM_ILO_CS[4],0,
509,LO_FIRST,LO_FIRST_VCM_ILO_CS[3],0,
508,LO_FIRST,LO_FIRST_VCM_ILO_CS[2],0,
507,LO_FIRST,LO_FIRST_VCM_ILO_CS[1],0,
506,LO_FIRST,LO_FIRST_VCM_ILO_CS[0],0,
505,LO_FIRST,LO_FIRST_ILO_INJ_BUF_EN[0],1,
504,LO_FIRST,LO_FIRST_VCM_ILO_INJ[5],0,
503,LO_FIRST,LO_FIRST_VCM_ILO_INJ[4],0,
502,LO_FIRST,LO_FIRST_VCM_ILO_INJ[3],0,
501,LO_FIRST,LO_FIRST_VCM_ILO_INJ[2],1,
500,LO_FIRST,LO_FIRST_VCM_ILO_INJ[1],0,
499,LO_FIRST,LO_FIRST_VCM_ILO_INJ[0],0,
498,LO_FIRST,LO_FIRST_IB_SECOND_SPLIT_RX_GM[5],0,
497,LO_FIRST,LO_FIRST_IB_SECOND_SPLIT_RX_GM[4],0,
496,LO_FIRST,LO_FIRST_IB_SECOND_SPLIT_RX_GM[3],0,
495,LO_FIRST,LO_FIRST_IB_SECOND_SPLIT_RX_GM[2],1,
494,LO_FIRST,LO_FIRST_IB_SECOND_SPLIT_RX_GM[1],0,
493,LO_FIRST,LO_FIRST_IB_SECOND_SPLIT_RX_GM[0],0,
492,LO_FIRST,LO_FIRST_IB_SECOND_SPLIT_TX_GM[5],0,
491,LO_FIRST,LO_FIRST_IB_SECOND_SPLIT_TX_GM[4],0,
490,LO_FIRST,LO_FIRST_IB_SECOND_SPLIT_TX_GM[3],0,
489,LO_FIRST,LO_FIRST_IB_SECOND_SPLIT_TX_GM[2],1,
488,LO_FIRST,LO_FIRST_IB_SECOND_SPLIT_TX_GM[1],0,
487,LO_FIRST,LO_FIRST_IB_SECOND_SPLIT_TX_GM[0],0,
486,LO_FIRST,LO_FIRST_IB_FIRST_SPLIT_GM[5],0,
485,LO_FIRST,LO_FIRST_IB_FIRST_SPLIT_GM[4],1,
484,LO_FIRST,LO_FIRST_IB_FIRST_SPLIT_GM[3],0,
483,LO_FIRST,LO_FIRST_IB_FIRST_SPLIT_GM[2],0,
