Trace
Swept SA
A.12.13,N9010A
513 B25 DP2 RTL ,01
Segment,0
Number of Points,1001
Sweep Time,0.01
Start Frequency,10000000
Stop Frequency,14000000
Average Count,0
Average Type,LogPower(Video)
RBW,10000
RBW Filter,Gaussian
RBW Filter BW,3dB
VBW,10000
Sweep Type,Swept
X Axis Scale,Lin
PreAmp State,Off
PreAmp Band,Low
Trigger Source,Free
Trigger Level,1.2
Trigger Slope,Positive
Trigger Delay,0
Phase Noise Optimization,Narrow
Swept If Gain,Low
FFT If Gain,Autorange
RF Coupling,AC
FFT Width,411900
Ext Ref,10000000
Input,RF
RF Calibrator,Off
Attenuation,30
Ref Level Offset,0
External Gain,0
Trace Type,Average
Detector,Sample
Trace Math,Off
Trace Math Oper1,Trace5
Trace Math Oper2,Trace6
Trace Math Offset,0
Trace Name,Trace1
X Axis Units,Hz
Y Axis Units,dBm
DATA
10000000,-64.575708984299
10004000,-64.4084299501462
10008000,-64.2461922417602
10012000,-63.9904081052974
10016000,-63.7916994250515
10020000,-63.7431781286528
10024000,-63.9073841358097
10028000,-64.2771545746951
10032000,-64.5874897232429
10036000,-64.6544010129858
10040000,-64.5551634461116
10044000,-64.4657084545886
10048000,-64.4500392079084
10052000,-64.4921622079204
10056000,-64.6982177499452
10060000,-64.6359437937976
10064000,-64.422160129435
10068000,-64.3621004012533
10072000,-64.5233083989656
10076000,-64.8015105089382
10080000,-64.9196727790372
10084000,-64.9591633358532
10088000,-64.8976594988121
10092000,-64.7906245734758
10096000,-64.6685407102254
10100000,-64.6810430654763
10104000,-64.6669574662367
10108000,-64.5837614384457
10112000,-64.486824856222
10116000,-64.3472641616592
10120000,-64.1641321745572
10124000,-64.1325331949294
10128000,-64.1346830047557
10132000,-63.8585321462329
10136000,-63.6163810488385
10140000,-63.6597279339982
10144000,-63.9829994195463
10148000,-64.4413211344441
10152000,-64.8680960124779
10156000,-65.1467464447026
10160000,-65.1641875847562
10164000,-64.9980544157202
10168000,-64.9384766937381
10172000,-64.8342193154336
10176000,-64.5391661975901
10180000,-64.4754901471393
10184000,-64.6894536238635
10188000,-64.9558154800176
10192000,-64.941251485625
10196000,-64.4760813619908
10200000,-63.7276199175613
10204000,-62.9873025463526
10208000,-62.3825623443006
10212000,-61.979553936919
10216000,-61.6324112106451
10220000,-61.3458163819755
10224000,-61.0430732443004
10228000,-60.6585925642812
10232000,-60.1106145001839
10236000,-59.0722258358431
10240000,-57.7649647284262
10244000,-56.6082834122569
10248000,-55.9492292980595
10252000,-55.9663552096241
10256000,-56.6939670104285
10260000,-58.0848760727054
10264000,-59.8384143350016
10268000,-61.5049187255172
10272000,-62.8077296695269
10276000,-63.5814789455913
10280000,-63.656052132223
10284000,-63.3566720049441
10288000,-63.0824051914959
10292000,-62.9613728925059
10296000,-63.0467731663398
10300000,-63.4281870339805
10304000,-63.855959938095
10308000,-64.0475165978565
10312000,-64.10344417929
10316000,-64.1373005305875
10320000,-64.2041735039055
10324000,-64.1688405180212
10328000,-63.9706713453925
10332000,-63.7471067229859
10336000,-63.6779404966672
10340000,-63.7284157482568
10344000,-63.7080523367774
10348000,-63.652864180238
10352000,-63.5275765980012
10356000,-63.3933898425189
10360000,-63.2347790232163
10364000,-63.1080020817082
10368000,-63.0919089713759
10372000,-63.1825597866107
10376000,-63.3597048299309
10380000,-63.3870095722251
10384000,-63.4583171543648
10388000,-63.7076209129823
10392000,-63.8503224476361
10396000,-63.9506898654629
10400000,-64.0152137835946
10404000,-63.8510017305904
10408000,-63.7727688535558
10412000,-63.7957920910232
10416000,-63.7889003433154
10420000,-63.7993397233991
10424000,-63.7143635745089
10428000,-63.5349648100682
10432000,-63.4583549519842
10436000,-63.4516073126545
10440000,-63.5136702387577
10444000,-63.6071535175878
10448000,-63.6589075413722
10452000,-63.7649692633115
10456000,-63.685656500755
10460000,-63.3871960347879
10464000,-63.064754527976
10468000,-62.9344108223121
10472000,-63.0479039302733
10476000,-63.2908912834064
10480000,-63.5010801525806
10484000,-63.6503214867934
10488000,-63.758452063887
10492000,-63.7845738954556
10496000,-63.7547951205163
10500000,-63.8043680956648
10504000,-63.9128552289504
10508000,-64.0733004182438
10512000,-64.0070524829951
10516000,-63.834946072949
10520000,-63.4244946561694
10524000,-62.8590614200438
10528000,-62.5080597340822
10532000,-62.5001237801942
10536000,-62.7028039345559
10540000,-63.0430924573703
10544000,-63.4791937671126
10548000,-63.7364338322414
10552000,-63.7150247240721
10556000,-63.536232433164
10560000,-63.211084552745
10564000,-62.8133610515467
10568000,-62.5530299326045
10572000,-62.529126263105
10576000,-62.7125802015152
10580000,-62.9350020984377
10584000,-63.0468553684965
10588000,-63.2188709557118
10592000,-63.3126085369903
10596000,-63.2852352469661
10600000,-63.174695302713
10604000,-63.1051468929207
10608000,-63.0422041669783
10612000,-63.0216243493099
10616000,-62.9865893216882
10620000,-62.944280228366
10624000,-62.9925843173741
10628000,-62.9499423979976
10632000,-62.8147520926632
10636000,-62.7801273001592
10640000,-62.7586098054516
10644000,-62.7059022540062
10648000,-62.6805268459962
10652000,-62.5267959446503
10656000,-62.3681351058868
10660000,-62.3496711625233
10664000,-62.4754871812466
10668000,-62.6487769240986
10672000,-62.7951088326584
10676000,-62.8432078146034
10680000,-62.5951125466881
10684000,-62.2422789289154
10688000,-62.0381007481946
10692000,-62.1780939432984
10696000,-62.5842696902851
10700000,-62.7762515173954
10704000,-62.7426192261428
10708000,-62.7208122216007
10712000,-62.7905754950267
10716000,-62.872691556717
10720000,-62.8580871808557
10724000,-62.7314655426136
10728000,-62.6341148409177
10732000,-62.6440150540178
10736000,-62.8259160981459
10740000,-62.9213823791433
10744000,-62.9629893763856
10748000,-62.9826433139574
10752000,-62.9494397298179
10756000,-62.9197747484182
10760000,-62.8829581135543
10764000,-62.8325966111934
