Trace
Swept SA
A.12.13,N9010A
513 B25 DP2 RTL ,01
Segment,0
Number of Points,1001
Sweep Time,0.02
Start Frequency,10009283
Stop Frequency,14009283
Average Count,0
Average Type,LogPower(Video)
RBW,10000
RBW Filter,Gaussian
RBW Filter BW,3dB
VBW,10000
Sweep Type,Swept
X Axis Scale,Lin
PreAmp State,Off
PreAmp Band,Low
Trigger Source,Free
Trigger Level,1.2
Trigger Slope,Positive
Trigger Delay,0
Phase Noise Optimization,Narrow
Swept If Gain,Low
FFT If Gain,Autorange
RF Coupling,AC
FFT Width,411900
Ext Ref,10000000
Input,RF
RF Calibrator,Off
Attenuation,30
Ref Level Offset,0
External Gain,0
Trace Type,Average
Detector,Sample
Trace Math,Off
Trace Math Oper1,Trace5
Trace Math Oper2,Trace6
Trace Math Offset,0
Trace Name,Trace1
X Axis Units,Hz
Y Axis Units,dBm
DATA
10009283,-68.8826048176937
10013283,-68.749426605137
10017283,-68.5880273665968
10021283,-68.2112685781179
10025283,-67.8359941265869
10029283,-67.8672588305603
10033283,-67.9432051643826
10037283,-67.9532192037959
10041283,-68.5425785037731
10045283,-68.9488980473756
10049283,-68.5716287858325
10053283,-68.4563666801255
10057283,-68.3284882710414
10061283,-68.3068701697032
10065283,-68.4937366616597
10069283,-68.4684935391298
10073283,-68.1890982782065
10077283,-67.9279733118739
10081283,-67.8767528335744
10085283,-67.8149257622025
10089283,-67.8374566644765
10093283,-68.0383520891584
10097283,-68.253792292244
10101283,-68.511692030345
10105283,-68.2340343064159
10109283,-68.0770388368929
10113283,-68.1420345569391
10117283,-68.2063069297627
10121283,-68.3931838048285
10125283,-68.6173779145668
10129283,-68.6928573910486
10133283,-68.4614030921464
10137283,-68.3549579373289
10141283,-68.3262696285566
10145283,-68.3354008568134
10149283,-68.6727132203411
10153283,-68.7751107444516
10157283,-68.6318117603946
10161283,-68.4285878053245
10165283,-68.3213035198217
10169283,-68.5489637705045
10173283,-68.5054591983991
10177283,-68.4563161871161
10181283,-68.4964761568417
10185283,-68.5415096771351
10189283,-68.4717422028345
10193283,-68.58587405287
10197283,-68.6958766492988
10201283,-68.580822049296
10205283,-68.3851030130679
10209283,-68.1866361504453
10213283,-68.463923797428
10217283,-68.6729724197481
10221283,-68.3283862198877
10225283,-68.0127456781957
10229283,-68.1021645985802
10233283,-68.33536852912
10237283,-68.5144018883825
10241283,-68.3980768196412
10245283,-68.1115637324524
10249283,-67.8144977283566
10253283,-67.7671733097908
10257283,-67.7576993948206
10261283,-67.9842144789502
10265283,-68.1422701357701
10269283,-68.3362722584749
10273283,-68.4283786244623
10277283,-68.3149036428137
10281283,-68.1128797414525
10285283,-68.0700650638959
10289283,-68.0751396693279
10293283,-68.1018338597964
10297283,-68.1310528493951
10301283,-68.2659076822404
10305283,-68.3156987595784
10309283,-68.2468449084917
10313283,-68.4462702182981
10317283,-68.7208580542969
10321283,-68.8401986362217
10325283,-68.8767650368589
10329283,-68.7614571556258
10333283,-68.4611511782566
10337283,-68.5767052205473
10341283,-68.923268929943
10345283,-69.1042747730558
10349283,-69.0992120314587
10353283,-68.7209821440836
10357283,-68.4729447501737
10361283,-68.2241996177552
10365283,-68.2965327193043
10369283,-68.3815665967565
10373283,-68.4216583664748
10377283,-68.4701024545292
10381283,-68.2906412824438
10385283,-68.4650759983993
10389283,-68.6591720581334
10393283,-68.8324662747485
10397283,-68.8943086733373
10401283,-68.8229527579288
10405283,-68.7465558647093
10409283,-68.4890054954988
10413283,-68.4090304003334
10417283,-68.4761934596833
10421283,-68.4219121045842
10425283,-68.242030220202
10429283,-68.7033576156458
10433283,-69.0296887695707
10437283,-68.8215420519268
10441283,-68.4962355911354
10445283,-68.2403798645206
10449283,-68.0886888683285
10453283,-68.0314129392831
10457283,-68.2873868583412
10461283,-68.1595359838869
10465283,-68.1152503978441
10469283,-67.9716966552645
10473283,-68.0258195097012
10477283,-68.228170823568
10481283,-68.5881018230055
10485283,-68.8081608291227
10489283,-68.9226688753303
10493283,-69.2285505952066
10497283,-69.3233167796355
10501283,-69.1057969498691
10505283,-69.1193152542077
10509283,-69.0750152581777
10513283,-68.7045304661318
10517283,-68.4084353159504
10521283,-68.1745101738308
10525283,-67.7936601397252
10529283,-67.6057457916473
10533283,-67.5016108515864
10537283,-68.0932344743764
10541283,-68.3167979047377
10545283,-68.5849991522398
10549283,-68.7845836399958
10553283,-68.8660026218153
10557283,-68.5692904233384
10561283,-68.1235013148692
10565283,-68.2274113936174
10569283,-68.2050805446058
10573283,-68.225796963694
10577283,-68.3608549329885
10581283,-68.4430917576945
10585283,-68.5003070131964
10589283,-68.4968015272707
10593283,-68.3732300711553
10597283,-68.5986509628986
10601283,-68.9903959823428
10605283,-68.8773115120527
10609283,-68.4924885743778
10613283,-68.1997261637173
10617283,-68.1628376884086
10621283,-68.4891660286046
10625283,-69.1146154627434
10629283,-69.2721224149905
10633283,-69.1774102217762
10637283,-68.8180087368924
10641283,-68.7681737913115
10645283,-69.0106081326331
10649283,-69.099489526399
10653283,-68.9334546223102
10657283,-69.0091211365555
10661283,-68.9142529705666
10665283,-68.9466494339469
10669283,-68.8220170249436
10673283,-68.9385655036236
10677283,-68.6746629797049
10681283,-68.4868710734529
10685283,-68.7767151939073
10689283,-69.2305643651462
10693283,-69.270755733549
10697283,-69.0016962179372
10701283,-68.8554984394261
10705283,-68.756625802495
10709283,-68.4209471409299
10713283,-68.1507749656314
10717283,-68.2943833444508
10721283,-68.6415057323884
10725283,-68.9277727775811
10729283,-69.1282150597094
10733283,-69.0062582188777
10737283,-68.8852907209238
10741283,-68.8589730047744
10745283,-68.8365445711231
10749283,-69.1119522246402
10753283,-69.2899542762401
10757283,-69.365065094295
10761283,-68.997939149834
10765283,-69.0166557552674
10769283,-68.9757954260947
10773283,-68.9952044144702
