Trace
Swept SA
A.12.13,N9010A
8848000,-69.7865879362349
8852000,-69.8559635116919
8856000,-69.52006284982
8860000,-69.9341295812895
8864000,-65.8090722352641
8868000,-66.9055174949936
8872000,-67.3880366177386
8876000,-67.7807386423812
8880000,-71.1807252708229
8884000,-71.5792632641042
8888000,-71.8922386973245
8892000,-68.6493343109644
8896000,-71.1561624754578
8900000,-69.4437213683227
8904000,-67.2155657850505
8908000,-67.4940549222982
8912000,-67.7995059653522
8916000,-68.9584038600087
8920000,-70.6694686726137
8924000,-69.6044602007612
8928000,-64.0244800036954
8932000,-67.9430741320909
8936000,-68.3942112046797
8940000,-69.2512332976857
8944000,-68.9613229990691
8948000,-69.2415183130806
8952000,-68.2326835888209
8956000,-65.6657810429795
8960000,-66.917874333444
8964000,-70.0298575078669
8968000,-68.4463741622898
8972000,-67.6405344582913
8976000,-67.7885053883725
8980000,-67.1897447344711
8984000,-69.1605247546508
8988000,-71.7330328923025
8992000,-70.9667455177041
8996000,-68.6919525992649
9000000,-68.7634736852495
9004000,-67.0952256019449
9008000,-70.2897810612032
9012000,-69.8878324072283
9016000,-69.2325632438449
9020000,-66.9804807639565
9024000,-68.5242329010927
9028000,-67.1891740943757
9032000,-69.7658674291138
9036000,-70.3356220589324
9040000,-69.280246415911
9044000,-67.6456264242357
9048000,-65.8260985537045
9052000,-67.3876337256843
9056000,-71.0357654570839
9060000,-68.6335227198156
9064000,-68.8378743800478
9068000,-68.2371475330106
9072000,-67.6227829261158
9076000,-70.5716018246248
9080000,-68.4255931962049
9084000,-66.5653970465176
9088000,-67.7918915451428
9092000,-68.3975666594385
9096000,-70.103599389038
9100000,-69.7343316592498
9104000,-67.2016959088613
9108000,-64.5205766477913
9112000,-64.2314524199584
9116000,-67.0647634827945
9120000,-68.5485313944293
9124000,-64.8194059077877
9128000,-61.0986098886184
9132000,-62.1054972456221
9136000,-62.3309419612076
9140000,-66.3746106813154
9144000,-70.047313251156
9148000,-65.8651314066264
9152000,-63.5427446629772
9156000,-62.5156728171749
9160000,-63.4026097422616
9164000,-64.2778694328894
9168000,-66.3632343440943
9172000,-67.241662035886
9176000,-65.2276013237264
9180000,-64.2078585148262
9184000,-63.1094314527411
9188000,-66.6487179903516
9192000,-68.1625972388845
9196000,-64.3681708176397
9200000,-62.5118517523495
9204000,-62.0798925665065
9208000,-63.6677560539353
9212000,-64.9426156421891
9216000,-64.128536033624
9220000,-62.4756901796839
9224000,-60.9052543851479
9228000,-61.3406266686367
9232000,-64.6811682428148
9236000,-65.9250342300186
9240000,-64.8200868657647
9244000,-62.2746338398425
9248000,-62.657830383142
9252000,-64.2467954193811
9256000,-64.0614912704282
9260000,-63.2246948590187
9264000,-61.7275700121366
9268000,-61.7142112455029
9272000,-61.5020348419027
9276000,-64.3544437792575
9280000,-66.816914731354
9284000,-66.9717325871482
9288000,-65.3456986246502
9292000,-63.6201052620482
9296000,-65.3795791029324
9300000,-68.6956616204023
9304000,-66.9593309568484
9308000,-62.8627952586816
9312000,-62.0970190709593
9316000,-61.3682052249248
9320000,-63.3311385164369
9324000,-67.9211643053691
9328000,-69.8135430812716
9332000,-62.039340988593
9336000,-60.8337630822103
9340000,-61.3286002735291
9344000,-63.7575012593384
9348000,-67.4402545643452
9352000,-70.8955462126355
9356000,-68.0419371733611
9360000,-65.3179827289657
9364000,-63.0042019996814
9368000,-63.4974262063832
9372000,-66.853369584581
9376000,-69.2575861326284
9380000,-64.4208241675303
9384000,-62.9087245426512
9388000,-64.427986171681
9392000,-64.9677726573997
9396000,-67.4227881723109
9400000,-71.1213469018932
9404000,-67.9305071231744
9408000,-66.4574124935951
9412000,-67.3843770839185
9416000,-69.3089738389708
9420000,-70.8099244199566
9424000,-69.1902210128249
9428000,-64.6064388958164
9432000,-65.3277297861947
9436000,-66.80086506605
9440000,-70.6945507584036
9444000,-70.2345098345647
9448000,-68.7873201909966
9452000,-66.0365403466848
9456000,-65.4372208693109
9460000,-68.1789633587875
9464000,-67.9189448541024
9468000,-69.086907833833
9472000,-65.6626325357097
9476000,-66.8888457985195
9480000,-64.2034001078457
9484000,-66.4756027357784
9488000,-67.5210286382545
9492000,-68.4534576223468
9496000,-65.3085611953715
9500000,-66.0983766378351
9504000,-68.3458640648212
9508000,-66.392902979554
9512000,-67.4089982137843
9516000,-64.3976624623088
9520000,-64.5874425972441
9524000,-65.8271290436017
9528000,-66.487549401506
9532000,-62.7274107069607
9536000,-62.1412034049871
9540000,-66.6500725933484
9544000,-67.2468259149255
9548000,-66.4086626481951
9552000,-66.0965132733069
9556000,-67.042267329899
9560000,-67.1776348663034
9564000,-64.8451497889787
9568000,-67.9685546516106
9572000,-70.7134135881148
9576000,-70.0263888277011
9580000,-66.1583207208476
9584000,-67.5279724881374
9588000,-70.0465035114039
9592000,-68.9311238021498
9596000,-67.7185080181699
9600000,-65.7445391077724
9604000,-67.1778471438863
9608000,-67.3340985962514
9612000,-63.9899528923033
9616000,-63.9253692498381
9620000,-64.270652785548
9624000,-64.6429253942312
9628000,-62.6336927473866
9632000,-66.2185773226786
9636000,-67.452761339193
9640000,-66.6300091864121
9644000,-63.67678680551
9648000,-62.966621000505
9652000,-64.8737388822888
9656000,-64.9676722276366
9660000,-66.9333573424784
9664000,-68.0331332161627
9668000,-68.0755687720063
9672000,-65.2853710794781
9676000,-65.1068037459807
9680000,-67.7428937360571
9684000,-67.9611880150285
9688000,-63.890332748073
9692000,-62.5603660089484
9696000,-63.4811534265704
9700000,-63.8064984046241
9704000,-64.4745492093489
9708000,-63.4933432790996
9712000,-62.7854596757931
9716000,-62.6441272183696
9720000,-64.1319160441953
9724000,-62.7927064585399
9728000,-61.0366950072589
9732000,-63.010229540623
9736000,-60.8225828531837
9740000,-63.2146614311831
9744000,-62.9105894624817
9748000,-63.6058545508006
9752000,-62.9376430672295
9756000,-63.4227010666839
9760000,-65.7345878910258
9764000,-66.4277280725133
9768000,-68.2086585297324
9772000,-65.7692360735754
9776000,-66.7875509404754
9780000,-64.0157635543085
9784000,-64.7279543981116
9788000,-66.2492088139128
9792000,-65.0735752032365
9796000,-60.1649363167105
9800000,-60.5896630597358
9804000,-65.8213376386658
9808000,-59.9326952427799
9812000,-58.3500348425807
9816000,-57.4245221833535
9820000,-58.727022493501
9824000,-50.1432106765383
9828000,-45.9698809635094
9832000,-44.8225411968173
9836000,-44.7145373867093
9840000,-47.3862293123145
9844000,-55.4531337537502
9848000,-65.0852869276283
9852000,-65.9787928576646
9856000,-67.1319664875315
9860000,-62.3756970421627
9864000,-61.6182178837367
9868000,-58.1853724156019
9872000,-55.2540024637654
9876000,-59.456005364706
9880000,-57.4910456817754
9884000,-55.1865811139938
9888000,-55.7033208648302
9892000,-56.4711015645032
9896000,-57.6096232618059
9900000,-61.354762378339
9904000,-53.849093673038
9908000,-49.6464281789668
9912000,-50.4180838227407
9916000,-50.6172405139213
9920000,-51.5091597619149
9924000,-56.4572530654239
9928000,-54.4949736308477
9932000,-51.0063657290033
9936000,-50.6565200236515
9940000,-56.9782455814771
9944000,-50.8001216161675
9948000,-54.6359119440147
9952000,-46.8032584087385
9956000,-44.2285092344665
9960000,-47.4479666198309
9964000,-49.8905626927179
9968000,-39.8861034279481
9972000,-36.3394549697506
9976000,-36.3725373703228
9980000,-35.2277971172947
9984000,-35.6869272560299
9988000,-34.3778566104495
9992000,-32.6811724058878
9996000,-35.4626548983327
10000000,-38.5801345835254
10004000,-31.4286094287915
10008000,-28.8112933197462
10012000,-31.7481381216121
10016000,-38.7774898312
10020000,-35.3042534409396
10024000,-31.4293278505818
10028000,-28.002058131977
10032000,-29.3438266847247
10036000,-34.7580513631565
10040000,-43.8278664794128
10044000,-37.542986583293
10048000,-38.3930651869174
10052000,-47.2466358125772
10056000,-50.5070784157948
10060000,-55.2025370741089
10064000,-52.4668085186821
10068000,-53.3555099479985
10072000,-59.7860973935846
10076000,-53.0898761114246
10080000,-49.4503433520472
10084000,-51.9105684222826
10088000,-49.3799770291147
10092000,-49.5197834694967
10096000,-53.8326635830277
10100000,-50.49311267674
10104000,-49.7441546942502
10108000,-50.0208625115304
10112000,-53.1767100825536
10116000,-54.0718202224238
10120000,-54.5160365263067
10124000,-52.6783435675207
10128000,-51.1383677472445
10132000,-54.2332204622774
10136000,-61.0623808099944
10140000,-65.8066490190003
10144000,-60.4258109976369
10148000,-58.6081431655422
10152000,-58.6716819888021
10156000,-49.6157722124721
10160000,-43.0266497145342
10164000,-40.461659375841
10168000,-41.5212351499945
10172000,-44.5718635790972
10176000,-47.291618579885
10180000,-52.9694598745772
10184000,-58.3502049072899
10188000,-61.049579058674
10192000,-62.3400374577298
10196000,-59.6209955038952
10200000,-57.007751599386
10204000,-60.0001996217427
10208000,-66.102373884827
10212000,-62.878108189556
10216000,-59.3702085909694
10220000,-61.9932271820295
10224000,-60.9202603670384
10228000,-60.2436198940301
10232000,-63.0374244041696
10236000,-62.6800124403904
10240000,-62.9112616794712
10244000,-65.4472922404437
10248000,-67.1024045474294
10252000,-68.4181036410518
10256000,-67.235836734088
10260000,-64.6997445266553
10264000,-64.068133752246
10268000,-65.2994563876932
10272000,-64.0826033925316
10276000,-65.4187583745744
10280000,-62.7898285952408
10284000,-63.7154015682751
10288000,-62.7718165510202
10292000,-62.3422738981262
10296000,-62.9757725503107
10300000,-60.7842923231715
10304000,-60.503661984146
10308000,-58.7584952634331
10312000,-65.0733520036289
10316000,-61.4085680779243
10320000,-58.3546837799658
10324000,-58.7941859610988
10328000,-60.7586020533708
10332000,-65.9745409652426
10336000,-69.1893244293704
10340000,-69.0774091619195
10344000,-67.4318361714959
10348000,-66.3575235112722
10352000,-67.1271248057093
10356000,-69.8382815707925
10360000,-69.2966511151004
10364000,-69.3520212984631
10368000,-65.9245631028103
10372000,-63.4729249001262
10376000,-63.8725510474952
10380000,-68.3193355671163
10384000,-68.705765566482
10388000,-63.6623611041877
10392000,-62.0829193396896
10396000,-62.3058038099228
10400000,-66.8237302896199
10404000,-67.9091311477061
10408000,-65.6952286519156
10412000,-67.1285331229168
10416000,-67.0541177542709
10420000,-68.6275379763665
10424000,-69.7165825523265
10428000,-69.6118307536814
10432000,-68.9333760970824
10436000,-70.2185104460989
10440000,-67.5853657493315
10444000,-67.8835474033619
10448000,-66.6793805199123
10452000,-69.7479623324544
10456000,-67.785506652639
10460000,-64.4232891817861
10464000,-62.1262614038569
10468000,-66.4532474040001
10472000,-64.6723640428361
10476000,-65.7209663373552
10480000,-63.5098947461386
10484000,-65.3581555559658
10488000,-63.4606877363069
10492000,-62.4877806552034
10496000,-62.47307173498
10500000,-65.3298439432965
10504000,-67.5922041262922
10508000,-68.8163177565452
10512000,-67.4704907628827
10516000,-64.1887149856971
10520000,-63.7206512978858
10524000,-65.5440756746321
10528000,-66.6832170825295
10532000,-71.3263316271853
10536000,-68.233933781875
10540000,-69.3637238734449
10544000,-68.8685725723375
10548000,-71.7842683389311
10552000,-68.6748771304704
10556000,-64.6918480554368
10560000,-64.8837223195454
10564000,-63.2585012437592
10568000,-67.9263872999308
10572000,-69.0578686568472
10576000,-68.2376559490704
10580000,-67.6201117394646
10584000,-67.6425185588217
10588000,-65.244980880652
10592000,-66.5575091576345
10596000,-67.5231607613986
10600000,-71.1459687271364
10604000,-66.5731050896953
10608000,-63.9955120446056
10612000,-64.2445820706145
10616000,-66.2234388351923
10620000,-68.7759069189885
10624000,-66.2992780467093
10628000,-64.9281031294603
10632000,-65.1753503846174
10636000,-64.8895510348939
10640000,-69.2655196341474
10644000,-68.7485872512141
10648000,-65.3900569427286
10652000,-62.4621578493744
10656000,-64.7615405186963
10660000,-64.8620493479879
10664000,-66.0231864074601
10668000,-68.6180153517182
10672000,-64.52372772834
10676000,-62.215031257415
10680000,-61.7787338233281
10684000,-61.6801990906997
10688000,-64.9588972870894
10692000,-68.3901861903543
10696000,-69.2952832848489
10700000,-65.923581620968
10704000,-64.5678884342006
10708000,-63.4804194747171
10712000,-64.599366109415
10716000,-67.7149005895177
10720000,-67.1274195095444
10724000,-64.9166742404937
10728000,-63.7421762910832
10732000,-64.9268793820382
10736000,-66.4073812314311
10740000,-64.3835294299681
10744000,-62.2892285371028
10748000,-63.9889085769937
10752000,-65.1318996811449
10756000,-71.471200903302
10760000,-67.3438851154695
10764000,-65.8542928278822
10768000,-64.3648853515166
10772000,-64.7244504527308
10776000,-66.643805548258
10780000,-67.553284821761
10784000,-69.6110272101202
10788000,-67.1856082741395
10792000,-63.0756605211458
10796000,-63.0148682728084
10800000,-64.6390517836341
10804000,-66.8166612311192
10808000,-66.3792656095471
10812000,-63.8668375456965
10816000,-64.9963453253194
10820000,-68.0322862848161
10824000,-71.553751063991
10828000,-67.0511802147307
10832000,-64.616575693679
10836000,-63.6406397262799
10840000,-65.6403317747982
10844000,-67.2534870520755
10848000,-70.8933081078554
10852000,-68.2577138599452
10856000,-65.3242002047322
10860000,-62.8366540650653
10864000,-62.1030089507089
10868000,-65.286649517335
10872000,-68.6677343914074
10876000,-70.7134147593677
10880000,-67.6715607975414
10884000,-65.4670569391979
10888000,-64.8900749573006
10892000,-66.2088977799568
10896000,-67.4683118862554
10900000,-70.1005643594773
10904000,-70.8658832536627
10908000,-70.2180477546317
10912000,-71.9660115863625
10916000,-71.8547187379378
10920000,-69.3663608204864
10924000,-65.8662711289331
10928000,-69.043527061626
10932000,-69.0635323387782
10936000,-70.0959513128174
10940000,-69.1990729984133
10944000,-67.6704884025807
10948000,-68.1110245945203
10952000,-68.42033977165
10956000,-67.4581008274368
10960000,-71.0741976918803
10964000,-71.0380158610889
10968000,-70.1352254697258
10972000,-69.0611421891607
10976000,-68.1344655939114
10980000,-68.8843576376553
10984000,-72.3561979930238
10988000,-72.5525722503145
10992000,-70.8844458203418
10996000,-68.0839947699415
11000000,-69.5946583612605
11004000,-70.310671054473
11008000,-71.3211609531437
11012000,-68.5960520206311
11016000,-70.5732452619471
11020000,-71.5554614200402
11024000,-69.3809215331167
11028000,-70.2945836047125
11032000,-70.4487907056952
11036000,-69.130644762713
11040000,-69.6317856935559
11044000,-68.9819291914458
11048000,-68.3298537364717
11052000,-66.2520806345024
11056000,-68.6162630152728
11060000,-68.0240264103957
11064000,-66.3271644610639
11068000,-66.8328497041611
11072000,-70.7506025091538
11076000,-71.7179240497426
11080000,-70.175061945393
11084000,-70.2050599913245
11088000,-70.360716592118
11092000,-68.6499252586817
11096000,-69.538008868826
11100000,-69.5496838511197
11104000,-69.6322521559497
11108000,-72.2327672760054
11112000,-71.7097320019773
11116000,-71.6019975052373
11120000,-68.7637040521726
11124000,-67.8941865407148
11128000,-65.6086781193829
11132000,-67.3653201144406
11136000,-69.7783902520214
11140000,-69.6127630488499
11144000,-69.3825973875061
11148000,-68.224273804277
11152000,-68.0410921024389
11156000,-69.1648650188222
11160000,-69.3312967570513
11164000,-66.6521003316145
11168000,-71.57559023446
11172000,-70.146669269889
11176000,-70.9260662027077
11180000,-70.6931430211279
11184000,-71.3516922067253
11188000,-71.758795774118
11192000,-72.0063468293229
11196000,-69.7469709272873
11200000,-69.9256164727598
11204000,-70.8835074752029
11208000,-71.9395255959959
11212000,-68.6182822040893
11216000,-72.4924008587101
11220000,-71.2445917094065
11224000,-67.1344765538163
11228000,-64.8174033674243
11232000,-65.3721502678558
11236000,-69.0352107348934
11240000,-69.4994242465034
11244000,-69.7325717203406
11248000,-68.3995147544251
11252000,-69.6103296358642
11256000,-70.3360013755082
11260000,-69.5758497858721
11264000,-71.9800939231453
11268000,-75.8812570720375
11272000,-71.0056743443625
11276000,-72.7233477927816
11280000,-71.9060567109672
11284000,-71.4022743605552
11288000,-70.1062005856777
11292000,-70.914110639074
11296000,-70.883013911149
11300000,-73.3061099689964
11304000,-71.934988052032
11308000,-71.5762993537211
11312000,-68.7665876170158
11316000,-65.1852064882925
11320000,-66.2173278837871
11324000,-65.580868020897
11328000,-61.1799852973086
11332000,-59.3918520638357
11336000,-58.1897346850764
11340000,-59.9879879861836
11344000,-63.4780356526137
11348000,-67.2365589869326
11352000,-68.6685738618139
11356000,-69.8491049113491
11360000,-70.0578743747154
11364000,-67.3515678822479
11368000,-68.9328048913896
11372000,-70.0355798426717
11376000,-70.4681055201139
11380000,-73.7515218857578
11384000,-70.123960972007
11388000,-73.026878977645
11392000,-68.5785438132858
11396000,-68.3263979735649
11400000,-68.331508746889
11404000,-68.6380919469819
11408000,-68.1413890118056
11412000,-68.0960438456592
11416000,-67.0387318831857
11420000,-70.7552639385502
11424000,-71.4394089283739
11428000,-68.8198695650993
11432000,-65.5001242289976
11436000,-66.16679992282
11440000,-68.2004452738401
11444000,-70.9763752692703
11448000,-73.0722494281533
11452000,-72.915362017338
11456000,-70.428671017359
11460000,-71.123977707504
11464000,-70.4561560492082
11468000,-71.6926975074042
11472000,-68.9548205943138
11476000,-66.1217820365911
11480000,-67.0474197722075
11484000,-67.2201545210211
11488000,-71.328166899333
11492000,-72.0732712572347
11496000,-67.6045940827296
11500000,-66.2600400902532
11504000,-66.0905034371364
11508000,-71.7982788328116
11512000,-71.2964893924348
11516000,-69.1369641853786
11520000,-68.0149438622859
11524000,-67.6055519658881
11528000,-69.7696325225959
11532000,-72.0888144297975
11536000,-71.2816154187213
11540000,-72.5862535200607
11544000,-67.7352869143471
11548000,-67.1769516677872
11552000,-67.6205462832745
11556000,-71.3864841815899
